,date,game_key,배민관,신정락,유경국,김지용,이창호,임찬규,송윤준,윤지웅,임정우,최성훈,이준형,소사,류제국,허프,김대현,유재유,고우석,손주영,이창율,이찬혁,신승현,이동현,장진용,차우찬,진해수,유원상,봉중근,정찬헌,최동환,여건욱
95,2017-08-03,20170803LTLG0,"[0, 0, 0, 0, 0, 0]","[0, 1, 5.445378151260504, 1.512605042016807, 2.8666666666666667, 0.9015151515151515]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.8000000000000003, 1.2222222222222223, 3.0833333333333335, 1.0714285714285714]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.5617021276595744, 1.2893617021276595, 2.032258064516129, 4.895833333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.8942307692307687, 1.3846153846153848, 2.2, 1.0505050505050504]","[0, 0, 0, 0, 0, 0]","[0, 1, 6.75, 2.0357142857142856, 0.8571428571428571, 0.6222222222222222]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.241691842900302, 1.2326283987915407, 4.0, 5.807017543859649]","[0, 0, 4.7272727272727275, 1.393939393939394, 1.813953488372093, 5.5]","[0, 0, 3.338709677419355, 1.064516129032258, 6.428571428571429, 6.888888888888889]","[0, 0, 5.071823204419889, 1.3425414364640884, 1.5, 3.351851851851852]","[0, 0, 2.25, 1.75, 0.25, 2.0]","[0, 0, 3.75, 1.4166666666666667, 5.666666666666667, 0.9230769230769231]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 0.0, 1, 1.1666666666666667]","[0, 0, 4.05, 1.2, 3.5, 1.1111111111111112]","[0, 0, 0, 0, 0, 0]","[1, 0, 2.9482758620689657, 1.1120689655172413, 5.894736842105263, 6.444444444444445]","[0, 0, 3.2282608695652173, 1.3043478260869565, 2.3333333333333335, 0.6133333333333334]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.576271186440678, 1.423728813559322, 2.125, 0.9833333333333334]","[0, 0, 4.263157894736842, 1.2, 2.090909090909091, 1.0919540229885059]","[0, 0, 0, 0, 0, 0]"
96,2017-08-04,20170804OBLG0,"[0, 0, 0, 0, 0, 0]","[0, 0, 5.445378151260504, 1.512605042016807, 2.8666666666666667, 0.9015151515151515]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.9705882352941178, 1.2573529411764706, 3.0833333333333335, 1.054263565891473]","[0, 0, 0, 0, 0, 0]","[1, 0, 3.564, 1.296, 1.9411764705882353, 4.901960784313725]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.8942307692307687, 1.3846153846153848, 2.2, 1.0505050505050504]","[0, 0, 0, 0, 0, 0]","[0, 1, 6.517241379310345, 1.9655172413793105, 0.8571428571428571, 0.6041666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.241691842900302, 1.2326283987915407, 4.0, 5.807017543859649]","[0, 0, 4.7272727272727275, 1.393939393939394, 1.813953488372093, 5.5]","[0, 0, 3.338709677419355, 1.064516129032258, 6.428571428571429, 6.888888888888889]","[0, 0, 5.071823204419889, 1.3425414364640884, 1.5, 3.351851851851852]","[0, 0, 2.25, 1.75, 0.25, 2.0]","[0, 1, 3.4615384615384612, 1.3076923076923077, 6.0, 0.9285714285714286]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 0.0, 1, 1.1666666666666667]","[0, 0, 4.05, 1.2, 3.5, 1.1111111111111112]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.9482758620689657, 1.1120689655172413, 5.894736842105263, 6.444444444444445]","[0, 0, 3.2282608695652173, 1.3043478260869565, 2.3333333333333335, 0.6133333333333334]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.576271186440678, 1.423728813559322, 2.125, 0.9833333333333334]","[0, 0, 4.263157894736842, 1.2, 2.090909090909091, 1.0919540229885059]","[0, 0, 0, 0, 0, 0]"
97,2017-08-05,20170805OBLG0,"[0, 0, 0, 0, 0, 0]","[0, 0, 5.445378151260504, 1.512605042016807, 2.8666666666666667, 0.9015151515151515]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.9705882352941178, 1.2573529411764706, 3.0833333333333335, 1.054263565891473]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.564, 1.296, 1.9411764705882353, 4.901960784313725]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.8942307692307687, 1.3846153846153848, 2.2, 1.0505050505050504]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.517241379310345, 1.9655172413793105, 0.8571428571428571, 0.6041666666666666]","[0, 0, 0, 0, 0, 0]","[1, 0, 4.148044692737431, 1.1983240223463687, 4.409090909090909, 5.966666666666667]","[0, 0, 4.7272727272727275, 1.393939393939394, 1.813953488372093, 5.5]","[0, 0, 3.338709677419355, 1.064516129032258, 6.428571428571429, 6.888888888888889]","[0, 0, 5.071823204419889, 1.3425414364640884, 1.5, 3.351851851851852]","[0, 0, 2.25, 1.75, 0.25, 2.0]","[0, 0, 3.4615384615384612, 1.3076923076923077, 6.0, 0.9285714285714286]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 0.0, 1, 1.1666666666666667]","[0, 1, 3.7674418604651163, 1.1511627906976745, 3.6666666666666665, 1.1466666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.9482758620689657, 1.1120689655172413, 5.894736842105263, 6.444444444444445]","[0, 1, 3.126315789473684, 1.263157894736842, 2.5, 0.6209150326797386]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.576271186440678, 1.423728813559322, 2.125, 0.9833333333333334]","[0, 0, 4.263157894736842, 1.2, 2.090909090909091, 1.0919540229885059]","[0, 0, 0, 0, 0, 0]"
98,2017-08-06,20170806OBLG0,"[0, 0, 0, 0, 0, 0]","[0, 1, 5.532786885245902, 1.5491803278688525, 2.75, 0.9037037037037037]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.9705882352941178, 1.2573529411764706, 3.0833333333333335, 1.054263565891473]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.564, 1.296, 1.9411764705882353, 4.901960784313725]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.8942307692307687, 1.3846153846153848, 2.2, 1.0505050505050504]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.517241379310345, 1.9655172413793105, 0.8571428571428571, 0.6041666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.148044692737431, 1.1983240223463687, 4.409090909090909, 5.966666666666667]","[0, 0, 4.7272727272727275, 1.393939393939394, 1.813953488372093, 5.5]","[0, 0, 3.338709677419355, 1.064516129032258, 6.428571428571429, 6.888888888888889]","[1, 0, 4.613065326633166, 1.2663316582914574, 1.4583333333333333, 3.4912280701754383]","[0, 0, 2.25, 1.75, 0.25, 2.0]","[0, 0, 3.4615384615384612, 1.3076923076923077, 6.0, 0.9285714285714286]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 0.0, 1, 1.1666666666666667]","[0, 0, 3.7674418604651163, 1.1511627906976745, 3.6666666666666665, 1.1466666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.9482758620689657, 1.1120689655172413, 5.894736842105263, 6.444444444444445]","[0, 1, 3.4105263157894736, 1.2947368421052632, 2.5, 0.608974358974359]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.909090909090909, 1.5123966942148759, 1.8888888888888888, 0.983739837398374]","[0, 0, 4.263157894736842, 1.2, 2.090909090909091, 1.0919540229885059]","[0, 1, 0, 0, 0, 0]"
99,2017-08-08,20170808LGSS0,"[0, 0, 0, 0, 0, 0]","[0, 0, 5.532786885245902, 1.5491803278688525, 2.75, 0.9037037037037037]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.8571428571428568, 1.2428571428571429, 3.0833333333333335, 1.0606060606060606]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.564, 1.296, 1.9411764705882353, 4.901960784313725]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.8942307692307687, 1.3846153846153848, 2.2, 1.0505050505050504]","[0, 0, 0, 0, 0, 0]","[0, 1, 5.25, 1.6666666666666667, 1.2857142857142858, 0.7058823529411765]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.148044692737431, 1.1983240223463687, 4.409090909090909, 5.966666666666667]","[1, 0, 4.5718849840255595, 1.389776357827476, 1.9534883720930232, 5.491228070175438]","[0, 0, 3.338709677419355, 1.064516129032258, 6.428571428571429, 6.888888888888889]","[0, 0, 4.613065326633166, 1.2663316582914574, 1.4583333333333333, 3.4912280701754383]","[0, 0, 2.25, 1.75, 0.25, 2.0]","[0, 0, 3.4615384615384612, 1.3076923076923077, 6.0, 0.9285714285714286]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 0.0, 1, 1.1666666666666667]","[0, 1, 3.640449438202247, 1.146067415730337, 3.8333333333333335, 1.141025641025641]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.9482758620689657, 1.1120689655172413, 5.894736842105263, 6.444444444444445]","[0, 0, 3.4105263157894736, 1.2947368421052632, 2.5, 0.608974358974359]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 5.008064516129032, 1.5241935483870968, 2.0, 0.9841269841269842]","[0, 0, 4.263157894736842, 1.2, 2.090909090909091, 1.0919540229885059]","[0, 0, 0, 0, 0, 0]"
100,2017-08-09,20170809LGSS0,"[0, 0, 0, 0, 0, 0]","[0, 1, 5.357142857142857, 1.5, 2.8125, 0.9130434782608695]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.8571428571428568, 1.2428571428571429, 3.0833333333333335, 1.0606060606060606]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.564, 1.296, 1.9411764705882353, 4.901960784313725]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.8942307692307687, 1.3846153846153848, 2.2, 1.0505050505050504]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.25, 1.6666666666666667, 1.2857142857142858, 0.7058823529411765]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.148044692737431, 1.1983240223463687, 4.409090909090909, 5.966666666666667]","[0, 0, 4.5718849840255595, 1.389776357827476, 1.9534883720930232, 5.491228070175438]","[0, 0, 3.338709677419355, 1.064516129032258, 6.428571428571429, 6.888888888888889]","[0, 0, 4.613065326633166, 1.2663316582914574, 1.4583333333333333, 3.4912280701754383]","[0, 0, 2.25, 1.75, 0.25, 2.0]","[0, 1, 4.408163265306122, 1.5918367346938778, 3.3333333333333335, 1.0888888888888888]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 0.0, 1, 1.1666666666666667]","[0, 0, 3.640449438202247, 1.146067415730337, 3.8333333333333335, 1.141025641025641]","[0, 0, 0, 0, 0, 0]","[1, 0, 3.056603773584906, 1.099730458221024, 5.85, 6.508771929824562]","[0, 1, 3.8571428571428568, 1.316326530612245, 2.5833333333333335, 0.6163522012578616]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.008064516129032, 1.5241935483870968, 2.0, 0.9841269841269842]","[0, 0, 4.263157894736842, 1.2, 2.090909090909091, 1.0919540229885059]","[0, 0, 0, 0, 0, 0]"
101,2017-08-10,20170810SKLG0,"[0, 0, 0, 0, 0, 0]","[0, 0, 5.357142857142857, 1.5, 2.8125, 0.9130434782608695]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.8571428571428568, 1.2428571428571429, 3.0833333333333335, 1.0606060606060606]","[0, 0, 0, 0, 0, 0]","[1, 0, 4.11328125, 1.3828125, 1.8611111111111112, 4.7407407407407405]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.8942307692307687, 1.3846153846153848, 2.2, 1.0505050505050504]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.5, 1.5, 1.5714285714285714, 0.7777777777777778]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.148044692737431, 1.1983240223463687, 4.409090909090909, 5.966666666666667]","[0, 0, 4.5718849840255595, 1.389776357827476, 1.9534883720930232, 5.491228070175438]","[0, 0, 3.338709677419355, 1.064516129032258, 6.428571428571429, 6.888888888888889]","[0, 0, 4.613065326633166, 1.2663316582914574, 1.4583333333333333, 3.4912280701754383]","[0, 0, 2.25, 1.75, 0.25, 2.0]","[0, 0, 4.408163265306122, 1.5918367346938778, 3.3333333333333335, 1.0888888888888888]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 0.0, 1, 1.1666666666666667]","[0, 1, 3.5217391304347827, 1.108695652173913, 4.0, 1.1358024691358024]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.056603773584906, 1.099730458221024, 5.85, 6.508771929824562]","[0, 0, 3.8571428571428568, 1.316326530612245, 2.5833333333333335, 0.6163522012578616]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 5.31496062992126, 1.5826771653543306, 2.0, 0.9844961240310078]","[0, 0, 4.263157894736842, 1.2, 2.090909090909091, 1.0919540229885059]","[0, 1, 0.0, 5.0, 1.0, 1.0]"
102,2017-08-11,20170811SKLG0,"[0, 0, 0, 0, 0, 0]","[0, 1, 5.441860465116279, 1.4883720930232558, 2.6470588235294117, 0.9148936170212766]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.8571428571428568, 1.2428571428571429, 3.0833333333333335, 1.0606060606060606]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.11328125, 1.3828125, 1.8611111111111112, 4.7407407407407405]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.8942307692307687, 1.3846153846153848, 2.2, 1.0505050505050504]","[0, 1, 0, 0, 0, 0]","[0, 0, 4.5, 1.5, 1.5714285714285714, 0.7777777777777778]","[0, 0, 0, 0, 0, 0]","[1, 0, 3.8874345549738223, 1.1701570680628273, 4.333333333333333, 6.063492063492063]","[0, 0, 4.5718849840255595, 1.389776357827476, 1.9534883720930232, 5.491228070175438]","[0, 0, 3.338709677419355, 1.064516129032258, 6.428571428571429, 6.888888888888889]","[0, 0, 4.613065326633166, 1.2663316582914574, 1.4583333333333333, 3.4912280701754383]","[0, 0, 2.25, 1.75, 0.25, 2.0]","[0, 0, 4.408163265306122, 1.5918367346938778, 3.3333333333333335, 1.0888888888888888]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 0.0, 1, 1.1666666666666667]","[0, 0, 3.5217391304347827, 1.108695652173913, 4.0, 1.1358024691358024]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.056603773584906, 1.099730458221024, 5.85, 6.508771929824562]","[0, 1, 4.2772277227722775, 1.3366336633663367, 2.5833333333333335, 0.6234567901234568]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.31496062992126, 1.5826771653543306, 2.0, 0.9844961240310078]","[0, 0, 4.263157894736842, 1.2, 2.090909090909091, 1.0919540229885059]","[0, 0, 0.0, 5.0, 1.0, 1.0]"
103,2017-08-12,20170812LGHT0,"[0, 0, 0, 0, 0, 0]","[0, 1, 5.2781954887218046, 1.443609022556391, 2.764705882352941, 0.9236111111111112]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.8571428571428568, 1.2428571428571429, 3.0833333333333335, 1.0606060606060606]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.11328125, 1.3828125, 1.8611111111111112, 4.7407407407407405]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.8942307692307687, 1.3846153846153848, 2.2, 1.0505050505050504]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.295454545454545, 1.5, 1.5714285714285714, 0.7719298245614035]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.8874345549738223, 1.1701570680628273, 4.333333333333333, 6.063492063492063]","[0, 0, 4.5718849840255595, 1.389776357827476, 1.9534883720930232, 5.491228070175438]","[0, 0, 3.338709677419355, 1.064516129032258, 6.428571428571429, 6.888888888888889]","[1, 0, 5.197183098591549, 1.295774647887324, 1.44, 3.55]","[0, 0, 2.25, 1.75, 0.25, 2.0]","[0, 0, 4.408163265306122, 1.5918367346938778, 3.3333333333333335, 1.0888888888888888]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 0.0, 1, 1.1666666666666667]","[0, 1, 3.3402061855670104, 1.0824742268041236, 4.0, 1.1547619047619049]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.056603773584906, 1.099730458221024, 5.85, 6.508771929824562]","[0, 1, 4.153846153846154, 1.2980769230769231, 2.5833333333333335, 0.6303030303030303]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 5.2734375, 1.5703125, 2.0555555555555554, 0.9696969696969696]","[0, 0, 4.263157894736842, 1.2, 2.090909090909091, 1.0919540229885059]","[0, 1, 0.0, 2.3333333333333335, 1.0, 1.5]"
104,2017-08-16,20170816KTLG0,"[0, 0, 0, 0, 0, 0]","[0, 0, 5.2781954887218046, 1.443609022556391, 2.764705882352941, 0.9236111111111112]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.8571428571428568, 1.2428571428571429, 3.0833333333333335, 1.0606060606060606]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.11328125, 1.3828125, 1.8611111111111112, 4.7407407407407405]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.8942307692307687, 1.3846153846153848, 2.2, 1.0505050505050504]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.295454545454545, 1.5, 1.5714285714285714, 0.7719298245614035]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.8874345549738223, 1.1701570680628273, 4.333333333333333, 6.063492063492063]","[0, 0, 4.5718849840255595, 1.389776357827476, 1.9534883720930232, 5.491228070175438]","[0, 1, 3.375, 1.0499999999999998, 6.571428571428571, 6.666666666666667]","[0, 0, 5.197183098591549, 1.295774647887324, 1.44, 3.55]","[0, 0, 2.25, 1.75, 0.25, 2.0]","[0, 0, 4.408163265306122, 1.5918367346938778, 3.3333333333333335, 1.0888888888888888]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 0.0, 1, 1.1666666666666667]","[0, 1, 3.7800000000000002, 1.1099999999999999, 4.166666666666667, 1.149425287356322]","[0, 0, 0, 0, 0, 0]","[1, 0, 3.19280205655527, 1.1259640102827764, 5.454545454545454, 6.4833333333333325]","[0, 0, 4.153846153846154, 1.2980769230769231, 2.5833333333333335, 0.6303030303030303]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.2734375, 1.5703125, 2.0555555555555554, 0.9696969696969696]","[0, 0, 4.263157894736842, 1.2, 2.090909090909091, 1.0919540229885059]","[0, 0, 0.0, 2.3333333333333335, 1.0, 1.5]"
105,2017-08-17,20170817LGSK0,"[0, 0, 0, 0, 0, 0]","[0, 0, 5.2781954887218046, 1.443609022556391, 2.764705882352941, 0.9236111111111112]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.8571428571428568, 1.2428571428571429, 3.0833333333333335, 1.0606060606060606]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.11328125, 1.3828125, 1.8611111111111112, 4.7407407407407405]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.8942307692307687, 1.3846153846153848, 2.2, 1.0505050505050504]","[0, 1, 0.0, 1.5, 1.0, 0.6666666666666666]","[0, 1, 4.8, 1.6, 1.375, 0.75]","[0, 0, 0, 0, 0, 0]","[1, 0, 3.8474999999999997, 1.1849999999999998, 4.230769230769231, 6.060606060606061]","[0, 0, 4.5718849840255595, 1.389776357827476, 1.9534883720930232, 5.491228070175438]","[0, 0, 3.375, 1.0499999999999998, 6.571428571428571, 6.666666666666667]","[0, 0, 5.197183098591549, 1.295774647887324, 1.44, 3.55]","[0, 0, 2.25, 1.75, 0.25, 2.0]","[0, 1, 4.408163265306122, 1.653061224489796, 3.3333333333333335, 1.0208333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 0.0, 1, 1.1666666666666667]","[0, 0, 3.7800000000000002, 1.1099999999999999, 4.166666666666667, 1.149425287356322]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.19280205655527, 1.1259640102827764, 5.454545454545454, 6.4833333333333325]","[0, 1, 3.963302752293578, 1.238532110091743, 2.6666666666666665, 0.6488095238095238]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 5.8604651162790695, 1.6511627906976745, 2.111111111111111, 0.9555555555555556]","[0, 1, 4.78125, 1.3125, 2.1818181818181817, 1.0666666666666667]","[0, 0, 0.0, 2.3333333333333335, 1.0, 1.5]"
106,2017-08-18,20170818LGSK0,"[0, 0, 0, 0, 0, 0]","[0, 1, 5.2388059701492535, 1.4776119402985075, 2.611111111111111, 0.91156462585034]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.8571428571428568, 1.2428571428571429, 3.0833333333333335, 1.0606060606060606]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.11328125, 1.3828125, 1.8611111111111112, 4.7407407407407405]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.8942307692307687, 1.3846153846153848, 2.2, 1.0505050505050504]","[0, 1, 0.0, 0.6, 1.0, 0.8333333333333334]","[0, 1, 4.5, 1.5, 1.375, 0.7619047619047619]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.8474999999999997, 1.1849999999999998, 4.230769230769231, 6.060606060606061]","[0, 0, 4.5718849840255595, 1.389776357827476, 1.9534883720930232, 5.491228070175438]","[0, 0, 3.375, 1.0499999999999998, 6.571428571428571, 6.666666666666667]","[1, 0, 5.495575221238938, 1.3407079646017699, 1.56, 3.587301587301587]","[0, 0, 2.25, 1.75, 0.25, 2.0]","[0, 1, 5.294117647058823, 1.7058823529411764, 3.0, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 0.0, 1, 1.1666666666666667]","[0, 0, 3.7800000000000002, 1.1099999999999999, 4.166666666666667, 1.149425287356322]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.19280205655527, 1.1259640102827764, 5.454545454545454, 6.4833333333333325]","[0, 0, 3.963302752293578, 1.238532110091743, 2.6666666666666665, 0.6488095238095238]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.8604651162790695, 1.6511627906976745, 2.111111111111111, 0.9555555555555556]","[0, 1, 4.590000000000001, 1.26, 2.3636363636363638, 1.0752688172043012]","[0, 0, 0.0, 2.3333333333333335, 1.0, 1.5]"
107,2017-08-19,20170819SSLG0,"[0, 0, 0, 0, 0, 0]","[0, 0, 5.2388059701492535, 1.4776119402985075, 2.611111111111111, 0.91156462585034]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.8571428571428568, 1.2428571428571429, 3.0833333333333335, 1.0606060606060606]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.11328125, 1.3828125, 1.8611111111111112, 4.7407407407407405]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.8942307692307687, 1.3846153846153848, 2.2, 1.0505050505050504]","[0, 0, 0.0, 0.6, 1.0, 0.8333333333333334]","[0, 0, 4.5, 1.5, 1.375, 0.7619047619047619]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.8474999999999997, 1.1849999999999998, 4.230769230769231, 6.060606060606061]","[1, 0, 4.692073170731707, 1.4085365853658538, 1.9777777777777779, 5.466666666666667]","[0, 0, 3.375, 1.0499999999999998, 6.571428571428571, 6.666666666666667]","[0, 0, 5.495575221238938, 1.3407079646017699, 1.56, 3.587301587301587]","[0, 0, 2.25, 1.75, 0.25, 2.0]","[0, 0, 5.294117647058823, 1.7058823529411764, 3.0, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 0.0, 1, 1.1666666666666667]","[0, 1, 3.669902912621359, 1.0776699029126213, 4.333333333333333, 1.1444444444444446]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.19280205655527, 1.1259640102827764, 5.454545454545454, 6.4833333333333325]","[0, 1, 3.8918918918918917, 1.2972972972972974, 2.2857142857142856, 0.6491228070175439]","[0, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.8604651162790695, 1.6511627906976745, 2.111111111111111, 0.9555555555555556]","[0, 0, 4.590000000000001, 1.26, 2.3636363636363638, 1.0752688172043012]","[0, 0, 0.0, 2.3333333333333335, 1.0, 1.5]"
108,2017-08-22,20170822NCLG0,"[0, 0, 0, 0, 0, 0]","[0, 1, 5.086956521739131, 1.434782608695652, 2.6666666666666665, 0.92]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.8571428571428568, 1.2428571428571429, 3.0833333333333335, 1.0606060606060606]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.11328125, 1.3828125, 1.8611111111111112, 4.7407407407407405]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.8942307692307687, 1.3846153846153848, 2.2, 1.0505050505050504]","[0, 0, 0.0, 0.6, 1.0, 0.8333333333333334]","[0, 1, 4.153846153846154, 1.4423076923076925, 1.5, 0.7878787878787878]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.8474999999999997, 1.1849999999999998, 4.230769230769231, 6.060606060606061]","[0, 0, 4.692073170731707, 1.4085365853658538, 1.9777777777777779, 5.466666666666667]","[1, 0, 3.229665071770335, 1.0191387559808611, 7.285714285714286, 6.333333333333334]","[0, 0, 5.495575221238938, 1.3407079646017699, 1.56, 3.587301587301587]","[0, 0, 2.25, 1.75, 0.25, 2.0]","[0, 0, 5.294117647058823, 1.7058823529411764, 3.0, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 0.0, 1, 1.1666666666666667]","[0, 1, 3.467889908256881, 1.018348623853211, 4.5, 1.1720430107526882]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.19280205655527, 1.1259640102827764, 5.454545454545454, 6.4833333333333325]","[0, 1, 3.6923076923076925, 1.2820512820512822, 2.4285714285714284, 0.6724137931034483]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 5.815384615384616, 1.6384615384615384, 2.111111111111111, 0.9420289855072465]","[0, 0, 4.590000000000001, 1.26, 2.3636363636363638, 1.0752688172043012]","[0, 0, 0.0, 2.3333333333333335, 1.0, 1.5]"
