,date,game_key,정대현,김건태,박정준,윤영삼,밴헤켄,박종윤,한현희,신재영,조상우,손동욱,이영준,하영민,김윤환,최원태,김해수,박주현,정용준,김정인,박승주,김홍빈,안현석,유재훈,안정훈,이찬석,김성택,오설리반,브리검,오윤성,김성민,황덕균,마정길,오주원,금민철,이보근,양훈,김상수
128,2017-09-06,20170906WOKT0,"[0, 0, 3.0, 1.1666666666666667, 1.5, 3.0]","[0, 0, 13.5, 2.25, 2.0, 1.3333333333333333]","[0, 0, 2.25, 0.75, 4, 1.3333333333333333]","[0, 0, 4.239669421487603, 1.4132231404958677, 3.9, 2.1228070175438596]","[0, 0, 3.704268292682927, 1.2713414634146343, 3.9285714285714284, 5.754385964912281]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.025454545454545, 1.1018181818181818, 4.117647058823529, 2.956989247311828]","[0, 0, 5.41747572815534, 1.4077669902912622, 2.6818181818181817, 3.814814814814815]","[0, 0, 4.984615384615385, 1.546153846153846, 3.142857142857143, 3.611111111111111]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.695652173913043, 1.434782608695652, 1.3333333333333333, 0.9583333333333334]","[0, 0, 4.930434782608696, 1.7999999999999998, 0.76, 1.4743589743589745]","[0, 0, 0, 0, 0, 0]","[1, 0, 4.427251732101617, 1.2956120092378751, 3.696969696969697, 6.013888888888889]","[0, 0, 0, 0, 0, 0]","[0, 0, 81.0, 12.0, 0.0, 0.3333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.821428571428571, 1.607142857142857, 2.3333333333333335, 1.1666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.4, 2.4, 2.0, 2.5]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 16.714285714285715, 2.2857142857142856, 3.0, 3.5]","[0, 0, 4.129411764705883, 1.35, 3.5, 6.296296296296296]","[0, 0, 4.764705882352941, 1.7647058823529411, 0.6, 1.1333333333333333]","[0, 0, 3.958115183246073, 1.5235602094240839, 1.8620689655172413, 3.5370370370370368]","[0, 0, 6.75, 1.5833333333333333, 2.0, 1.2]","[0, 0, 8.64, 1.68, 2.0, 1.388888888888889]","[0, 1, 4.522842639593908, 1.5076142131979695, 3.6923076923076925, 1.3680555555555556]","[0, 0, 5.543046357615894, 2.066225165562914, 1.3225806451612903, 1.6236559139784947]","[0, 1, 3.626865671641791, 1.3656716417910448, 3.4285714285714284, 0.9710144927536232]","[0, 0, 4.909090909090909, 1.5454545454545454, 0.6666666666666666, 1.8333333333333333]","[0, 0, 3.54375, 1.2562499999999999, 2.6842105263157894, 0.9876543209876544]"
129,2017-09-07,20170907LGWO0,"[0, 0, 3.0, 1.1666666666666667, 1.5, 3.0]","[0, 0, 13.5, 2.25, 2.0, 1.3333333333333333]","[0, 0, 2.25, 0.75, 4, 1.3333333333333333]","[0, 1, 4.5360000000000005, 1.4400000000000002, 3.9, 2.083333333333333]","[0, 0, 3.704268292682927, 1.2713414634146343, 3.9285714285714284, 5.754385964912281]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.9820143884892087, 1.0899280575539567, 4.117647058823529, 2.8958333333333335]","[0, 1, 5.348242811501597, 1.389776357827476, 2.727272727272727, 3.726190476190476]","[0, 0, 4.984615384615385, 1.546153846153846, 3.142857142857143, 3.611111111111111]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.695652173913043, 1.434782608695652, 1.3333333333333333, 0.9583333333333334]","[0, 0, 4.930434782608696, 1.7999999999999998, 0.76, 1.4743589743589745]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.427251732101617, 1.2956120092378751, 3.696969696969697, 6.013888888888889]","[0, 0, 0, 0, 0, 0]","[0, 0, 81.0, 12.0, 0.0, 0.3333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.821428571428571, 1.607142857142857, 2.3333333333333335, 1.1666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.4, 2.4, 2.0, 2.5]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 16.714285714285715, 2.2857142857142856, 3.0, 3.5]","[1, 0, 4.335211267605634, 1.36056338028169, 3.4285714285714284, 6.228070175438596]","[0, 0, 4.764705882352941, 1.7647058823529411, 0.6, 1.1333333333333333]","[0, 0, 3.958115183246073, 1.5235602094240839, 1.8620689655172413, 3.5370370370370368]","[0, 0, 6.75, 1.5833333333333333, 2.0, 1.2]","[0, 0, 8.64, 1.68, 2.0, 1.388888888888889]","[0, 1, 4.455, 1.5, 3.6923076923076925, 1.360544217687075]","[0, 0, 5.543046357615894, 2.066225165562914, 1.3225806451612903, 1.6236559139784947]","[0, 0, 3.626865671641791, 1.3656716417910448, 3.4285714285714284, 0.9710144927536232]","[0, 0, 4.909090909090909, 1.5454545454545454, 0.6666666666666666, 1.8333333333333333]","[0, 1, 3.4785276073619635, 1.2331288343558282, 2.8421052631578947, 0.9878787878787879]"
130,2017-09-08,20170908LGWO0,"[0, 0, 3.0, 1.1666666666666667, 1.5, 3.0]","[0, 0, 13.5, 2.25, 2.0, 1.3333333333333333]","[0, 0, 2.25, 0.75, 4, 1.3333333333333333]","[0, 1, 4.464566929133858, 1.4409448818897637, 3.6363636363636362, 2.015873015873016]","[0, 0, 3.704268292682927, 1.2713414634146343, 3.9285714285714284, 5.754385964912281]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.9820143884892087, 1.0899280575539567, 4.117647058823529, 2.8958333333333335]","[0, 1, 5.2974683544303796, 1.3765822784810127, 2.8181818181818183, 3.632183908045977]","[0, 0, 4.984615384615385, 1.546153846153846, 3.142857142857143, 3.611111111111111]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.5, 1.5, 1.3333333333333333, 0.8888888888888888]","[0, 0, 4.930434782608696, 1.7999999999999998, 0.76, 1.4743589743589745]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.427251732101617, 1.2956120092378751, 3.696969696969697, 6.013888888888889]","[0, 0, 0, 0, 0, 0]","[0, 0, 81.0, 12.0, 0.0, 0.3333333333333333]","[0, 0, 0, 0, 0, 0]","[1, 0, 4.354838709677419, 1.5483870967741935, 2.6666666666666665, 1.1481481481481481]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.4, 2.4, 2.0, 2.5]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 16.714285714285715, 2.2857142857142856, 3.0, 3.5]","[0, 0, 4.335211267605634, 1.36056338028169, 3.4285714285714284, 6.228070175438596]","[0, 0, 4.764705882352941, 1.7647058823529411, 0.6, 1.1333333333333333]","[0, 0, 3.958115183246073, 1.5235602094240839, 1.8620689655172413, 3.5370370370370368]","[0, 0, 6.75, 1.5833333333333333, 2.0, 1.2]","[0, 0, 8.64, 1.68, 2.0, 1.388888888888889]","[0, 1, 4.36764705882353, 1.4705882352941178, 3.769230769230769, 1.36]","[0, 0, 5.543046357615894, 2.066225165562914, 1.3225806451612903, 1.6236559139784947]","[0, 1, 3.941605839416058, 1.3795620437956204, 3.5, 0.9716312056737588]","[0, 0, 4.909090909090909, 1.5454545454545454, 0.6666666666666666, 1.8333333333333333]","[0, 1, 3.535714285714286, 1.25, 2.6666666666666665, 1.0]"
131,2017-09-09,20170909WOSK0,"[0, 0, 3.0, 1.1666666666666667, 1.5, 3.0]","[0, 0, 13.5, 2.25, 2.0, 1.3333333333333333]","[0, 0, 2.25, 0.75, 4, 1.3333333333333333]","[0, 0, 4.464566929133858, 1.4409448818897637, 3.6363636363636362, 2.015873015873016]","[1, 0, 3.7456647398843925, 1.2919075144508672, 3.8333333333333335, 5.766666666666667]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.9255319148936167, 1.0851063829787233, 4.176470588235294, 2.8484848484848486]","[0, 0, 5.2974683544303796, 1.3765822784810127, 2.8181818181818183, 3.632183908045977]","[0, 0, 4.984615384615385, 1.546153846153846, 3.142857142857143, 3.611111111111111]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.5, 1.5, 1.3333333333333333, 0.8888888888888888]","[0, 0, 4.930434782608696, 1.7999999999999998, 0.76, 1.4743589743589745]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.427251732101617, 1.2956120092378751, 3.696969696969697, 6.013888888888889]","[0, 0, 0, 0, 0, 0]","[0, 0, 81.0, 12.0, 0.0, 0.3333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.354838709677419, 1.5483870967741935, 2.6666666666666665, 1.1481481481481481]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.4, 2.4, 2.0, 2.5]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 16.714285714285715, 2.2857142857142856, 3.0, 3.5]","[0, 0, 4.335211267605634, 1.36056338028169, 3.4285714285714284, 6.228070175438596]","[0, 0, 4.764705882352941, 1.7647058823529411, 0.6, 1.1333333333333333]","[0, 0, 3.958115183246073, 1.5235602094240839, 1.8620689655172413, 3.5370370370370368]","[0, 0, 6.75, 1.5833333333333333, 2.0, 1.2]","[0, 0, 8.64, 1.68, 2.0, 1.388888888888889]","[0, 0, 4.36764705882353, 1.4705882352941178, 3.769230769230769, 1.36]","[0, 0, 5.543046357615894, 2.066225165562914, 1.3225806451612903, 1.6236559139784947]","[0, 0, 3.941605839416058, 1.3795620437956204, 3.5, 0.9716312056737588]","[0, 0, 4.909090909090909, 1.5454545454545454, 0.6666666666666666, 1.8333333333333333]","[0, 0, 3.535714285714286, 1.25, 2.6666666666666665, 1.0]"
132,2017-09-10,20170910WOSK0,"[0, 0, 3.0, 1.1666666666666667, 1.5, 3.0]","[0, 1, 12.272727272727272, 2.4545454545454546, 3.0, 1.222222222222222]","[0, 0, 2.25, 0.75, 4, 1.3333333333333333]","[0, 1, 4.740458015267175, 1.5114503816793894, 3.5, 1.9848484848484846]","[0, 0, 3.7456647398843925, 1.2919075144508672, 3.8333333333333335, 5.766666666666667]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.978947368421052, 1.0842105263157895, 4.235294117647059, 2.7941176470588234]","[0, 0, 5.2974683544303796, 1.3765822784810127, 2.8181818181818183, 3.632183908045977]","[0, 0, 4.984615384615385, 1.546153846153846, 3.142857142857143, 3.611111111111111]","[0, 1, 0, 0, 0, 0]","[0, 0, 4.5, 1.5, 1.3333333333333333, 0.8888888888888888]","[0, 0, 4.930434782608696, 1.7999999999999998, 0.76, 1.4743589743589745]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.427251732101617, 1.2956120092378751, 3.696969696969697, 6.013888888888889]","[0, 0, 0, 0, 0, 0]","[0, 0, 81.0, 12.0, 0.0, 0.3333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.354838709677419, 1.5483870967741935, 2.6666666666666665, 1.1481481481481481]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.4, 2.4, 2.0, 2.5]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 16.714285714285715, 2.2857142857142856, 3.0, 3.5]","[0, 0, 4.335211267605634, 1.36056338028169, 3.4285714285714284, 6.228070175438596]","[0, 0, 4.764705882352941, 1.7647058823529411, 0.6, 1.1333333333333333]","[1, 0, 3.8009708737864076, 1.4854368932038835, 2.0, 3.6140350877192984]","[0, 1, 7.615384615384615, 1.6923076923076923, 1.3333333333333333, 1.1818181818181819]","[0, 0, 8.64, 1.68, 2.0, 1.388888888888889]","[0, 0, 4.36764705882353, 1.4705882352941178, 3.769230769230769, 1.36]","[0, 0, 5.543046357615894, 2.066225165562914, 1.3225806451612903, 1.6236559139784947]","[0, 1, 4.595744680851063, 1.425531914893617, 3.642857142857143, 0.9791666666666666]","[0, 0, 4.909090909090909, 1.5454545454545454, 0.6666666666666666, 1.8333333333333333]","[0, 0, 3.535714285714286, 1.25, 2.6666666666666665, 1.0]"
133,2017-09-12,20170912KTWO0,"[0, 0, 3.0, 1.1666666666666667, 1.5, 3.0]","[0, 0, 12.272727272727272, 2.4545454545454546, 3.0, 1.222222222222222]","[0, 0, 2.25, 0.75, 4, 1.3333333333333333]","[0, 1, 4.8, 1.5333333333333334, 3.3076923076923075, 1.9565217391304348]","[0, 0, 3.7456647398843925, 1.2919075144508672, 3.8333333333333335, 5.766666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.978947368421052, 1.0842105263157895, 4.235294117647059, 2.7941176470588234]","[0, 0, 5.2974683544303796, 1.3765822784810127, 2.8181818181818183, 3.632183908045977]","[0, 0, 4.984615384615385, 1.546153846153846, 3.142857142857143, 3.611111111111111]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.5, 1.5, 1.3333333333333333, 0.8888888888888888]","[0, 0, 4.930434782608696, 1.7999999999999998, 0.76, 1.4743589743589745]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.427251732101617, 1.2956120092378751, 3.696969696969697, 6.013888888888889]","[0, 0, 0, 0, 0, 0]","[0, 0, 81.0, 12.0, 0.0, 0.3333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.354838709677419, 1.5483870967741935, 2.6666666666666665, 1.1481481481481481]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.4, 2.4, 2.0, 2.5]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 16.714285714285715, 2.2857142857142856, 3.0, 3.5]","[1, 0, 4.126005361930295, 1.3190348525469169, 3.772727272727273, 6.216666666666667]","[0, 0, 4.764705882352941, 1.7647058823529411, 0.6, 1.1333333333333333]","[0, 0, 3.8009708737864076, 1.4854368932038835, 2.0, 3.6140350877192984]","[0, 0, 7.615384615384615, 1.6923076923076923, 1.3333333333333333, 1.1818181818181819]","[0, 0, 8.64, 1.68, 2.0, 1.388888888888889]","[0, 1, 4.242857142857143, 1.4285714285714286, 3.8461538461538463, 1.3725490196078431]","[0, 0, 5.543046357615894, 2.066225165562914, 1.3225806451612903, 1.6236559139784947]","[0, 0, 4.595744680851063, 1.425531914893617, 3.642857142857143, 0.9791666666666666]","[0, 0, 4.909090909090909, 1.5454545454545454, 0.6666666666666666, 1.8333333333333333]","[0, 1, 3.631578947368421, 1.280701754385965, 2.6666666666666665, 1.0]"
134,2017-09-13,20170913KTWO0,"[0, 0, 3.0, 1.1666666666666667, 1.5, 3.0]","[0, 0, 12.272727272727272, 2.4545454545454546, 3.0, 1.222222222222222]","[0, 0, 2.25, 0.75, 4, 1.3333333333333333]","[0, 0, 4.8, 1.5333333333333334, 3.3076923076923075, 1.9565217391304348]","[0, 0, 3.7456647398843925, 1.2919075144508672, 3.8333333333333335, 5.766666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.978947368421052, 1.0842105263157895, 4.235294117647059, 2.7941176470588234]","[1, 0, 5.134969325153374, 1.343558282208589, 2.8260869565217392, 3.6222222222222222]","[0, 0, 4.984615384615385, 1.546153846153846, 3.142857142857143, 3.611111111111111]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.5, 1.5, 1.3333333333333333, 0.8888888888888888]","[0, 0, 4.930434782608696, 1.7999999999999998, 0.76, 1.4743589743589745]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.427251732101617, 1.2956120092378751, 3.696969696969697, 6.013888888888889]","[0, 0, 0, 0, 0, 0]","[0, 0, 81.0, 12.0, 0.0, 0.3333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.354838709677419, 1.5483870967741935, 2.6666666666666665, 1.1481481481481481]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.4, 2.4, 2.0, 2.5]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 16.714285714285715, 2.2857142857142856, 3.0, 3.5]","[0, 0, 4.126005361930295, 1.3190348525469169, 3.772727272727273, 6.216666666666667]","[0, 0, 4.764705882352941, 1.7647058823529411, 0.6, 1.1333333333333333]","[0, 0, 3.8009708737864076, 1.4854368932038835, 2.0, 3.6140350877192984]","[0, 0, 7.615384615384615, 1.6923076923076923, 1.3333333333333333, 1.1818181818181819]","[0, 0, 8.64, 1.68, 2.0, 1.388888888888889]","[0, 0, 4.242857142857143, 1.4285714285714286, 3.8461538461538463, 1.3725490196078431]","[0, 0, 5.543046357615894, 2.066225165562914, 1.3225806451612903, 1.6236559139784947]","[0, 0, 4.595744680851063, 1.425531914893617, 3.642857142857143, 0.9791666666666666]","[0, 0, 4.909090909090909, 1.5454545454545454, 0.6666666666666666, 1.8333333333333333]","[0, 0, 3.631578947368421, 1.280701754385965, 2.6666666666666665, 1.0]"
135,2017-09-14,20170914WOHH0,"[0, 0, 3.0, 1.1666666666666667, 1.5, 3.0]","[0, 0, 12.272727272727272, 2.4545454545454546, 3.0, 1.222222222222222]","[0, 0, 2.25, 0.75, 4, 1.3333333333333333]","[0, 1, 4.891304347826087, 1.565217391304348, 3.0714285714285716, 1.9166666666666667]","[0, 0, 3.7456647398843925, 1.2919075144508672, 3.8333333333333335, 5.766666666666667]","[0, 0, 0, 0, 0, 0]","[1, 0, 4.421602787456446, 1.1184668989547037, 4.294117647058823, 2.7333333333333334]","[0, 0, 5.134969325153374, 1.343558282208589, 2.8260869565217392, 3.6222222222222222]","[0, 0, 4.984615384615385, 1.546153846153846, 3.142857142857143, 3.611111111111111]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.5, 1.5, 1.3333333333333333, 0.8888888888888888]","[0, 0, 4.930434782608696, 1.7999999999999998, 0.76, 1.4743589743589745]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.427251732101617, 1.2956120092378751, 3.696969696969697, 6.013888888888889]","[0, 0, 0, 0, 0, 0]","[0, 0, 81.0, 12.0, 0.0, 0.3333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 1, 5.7272727272727275, 1.8181818181818181, 2.6666666666666665, 1.1]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.4, 2.4, 2.0, 2.5]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 16.714285714285715, 2.2857142857142856, 3.0, 3.5]","[0, 0, 4.126005361930295, 1.3190348525469169, 3.772727272727273, 6.216666666666667]","[0, 0, 4.764705882352941, 1.7647058823529411, 0.6, 1.1333333333333333]","[0, 0, 3.8009708737864076, 1.4854368932038835, 2.0, 3.6140350877192984]","[0, 0, 7.615384615384615, 1.6923076923076923, 1.3333333333333333, 1.1818181818181819]","[0, 0, 8.64, 1.68, 2.0, 1.388888888888889]","[0, 1, 4.183098591549295, 1.4225352112676057, 4.076923076923077, 1.3653846153846154]","[0, 1, 6.0, 2.1176470588235294, 1.3548387096774193, 1.59375]","[0, 1, 5.286713286713287, 1.5104895104895106, 3.4, 0.9727891156462585]","[0, 0, 4.909090909090909, 1.5454545454545454, 0.6666666666666666, 1.8333333333333333]","[0, 0, 3.631578947368421, 1.280701754385965, 2.6666666666666665, 1.0]"
136,2017-09-15,20170915WOHH0,"[0, 0, 3.0, 1.1666666666666667, 1.5, 3.0]","[0, 0, 12.272727272727272, 2.4545454545454546, 3.0, 1.222222222222222]","[0, 0, 2.25, 0.75, 4, 1.3333333333333333]","[0, 1, 4.978723404255319, 1.574468085106383, 3.2142857142857144, 1.88]","[1, 0, 3.5951086956521743, 1.263586956521739, 3.8125, 5.841269841269842]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.421602787456446, 1.1184668989547037, 4.294117647058823, 2.7333333333333334]","[0, 0, 5.134969325153374, 1.343558282208589, 2.8260869565217392, 3.6222222222222222]","[0, 0, 4.984615384615385, 1.546153846153846, 3.142857142857143, 3.611111111111111]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.5, 1.5, 1.3333333333333333, 0.8888888888888888]","[0, 0, 4.930434782608696, 1.7999999999999998, 0.76, 1.4743589743589745]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.427251732101617, 1.2956120092378751, 3.696969696969697, 6.013888888888889]","[0, 0, 0, 0, 0, 0]","[0, 0, 81.0, 12.0, 0.0, 0.3333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.7272727272727275, 1.8181818181818181, 2.6666666666666665, 1.1]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.4, 2.4, 2.0, 2.5]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 16.714285714285715, 2.2857142857142856, 3.0, 3.5]","[0, 0, 4.126005361930295, 1.3190348525469169, 3.772727272727273, 6.216666666666667]","[0, 0, 4.764705882352941, 1.7647058823529411, 0.6, 1.1333333333333333]","[0, 0, 3.8009708737864076, 1.4854368932038835, 2.0, 3.6140350877192984]","[0, 0, 7.615384615384615, 1.6923076923076923, 1.3333333333333333, 1.1818181818181819]","[0, 0, 8.64, 1.68, 2.0, 1.388888888888889]","[0, 1, 4.563380281690141, 1.4507042253521127, 4.076923076923077, 1.3396226415094339]","[0, 0, 6.0, 2.1176470588235294, 1.3548387096774193, 1.59375]","[0, 0, 5.286713286713287, 1.5104895104895106, 3.4, 0.9727891156462585]","[0, 0, 4.909090909090909, 1.5454545454545454, 0.6666666666666666, 1.8333333333333333]","[0, 0, 3.631578947368421, 1.280701754385965, 2.6666666666666665, 1.0]"
137,2017-09-16,20170916WONC0,"[0, 0, 3.0, 1.1666666666666667, 1.5, 3.0]","[0, 1, 11.571428571428571, 2.142857142857143, 5.0, 1.1666666666666667]","[0, 0, 2.25, 0.75, 4, 1.3333333333333333]","[0, 0, 4.978723404255319, 1.574468085106383, 3.2142857142857144, 1.88]","[0, 0, 3.5951086956521743, 1.263586956521739, 3.8125, 5.841269841269842]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.421602787456446, 1.1184668989547037, 4.294117647058823, 2.7333333333333334]","[0, 0, 5.134969325153374, 1.343558282208589, 2.8260869565217392, 3.6222222222222222]","[0, 0, 4.984615384615385, 1.546153846153846, 3.142857142857143, 3.611111111111111]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.5, 1.5, 1.3333333333333333, 0.8888888888888888]","[0, 0, 4.930434782608696, 1.7999999999999998, 0.76, 1.4743589743589745]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.427251732101617, 1.2956120092378751, 3.696969696969697, 6.013888888888889]","[0, 0, 0, 0, 0, 0]","[0, 0, 81.0, 12.0, 0.0, 0.3333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 1, 5.25, 1.75, 3.3333333333333335, 1.0909090909090908]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.4, 2.4, 2.0, 2.5]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 16.714285714285715, 2.2857142857142856, 3.0, 3.5]","[0, 0, 4.126005361930295, 1.3190348525469169, 3.772727272727273, 6.216666666666667]","[0, 0, 4.764705882352941, 1.7647058823529411, 0.6, 1.1333333333333333]","[1, 0, 4.395348837209303, 1.5488372093023255, 1.90625, 3.5833333333333335]","[0, 1, 7.425000000000001, 1.7249999999999999, 1.3333333333333333, 1.1111111111111112]","[0, 0, 8.64, 1.68, 2.0, 1.388888888888889]","[0, 1, 4.75, 1.4722222222222223, 3.9285714285714284, 1.3333333333333333]","[0, 0, 6.0, 2.1176470588235294, 1.3548387096774193, 1.59375]","[0, 1, 5.8531468531468525, 1.5734265734265735, 3.0, 0.9533333333333333]","[0, 0, 4.909090909090909, 1.5454545454545454, 0.6666666666666666, 1.8333333333333333]","[0, 1, 3.879310344827586, 1.3103448275862069, 2.761904761904762, 1.0]"
138,2017-09-17,20170917WONC0,"[0, 0, 3.0, 1.1666666666666667, 1.5, 3.0]","[0, 0, 11.571428571428571, 2.142857142857143, 5.0, 1.1666666666666667]","[0, 0, 2.25, 0.75, 4, 1.3333333333333333]","[0, 1, 4.875, 1.6041666666666667, 2.8125, 1.8461538461538463]","[0, 0, 3.5951086956521743, 1.263586956521739, 3.8125, 5.841269841269842]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.421602787456446, 1.1184668989547037, 4.294117647058823, 2.7333333333333334]","[0, 0, 5.134969325153374, 1.343558282208589, 2.8260869565217392, 3.6222222222222222]","[0, 0, 4.984615384615385, 1.546153846153846, 3.142857142857143, 3.611111111111111]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.5, 1.5, 1.3333333333333333, 0.8888888888888888]","[0, 0, 4.930434782608696, 1.7999999999999998, 0.76, 1.4743589743589745]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.427251732101617, 1.2956120092378751, 3.696969696969697, 6.013888888888889]","[0, 0, 0, 0, 0, 0]","[0, 0, 81.0, 12.0, 0.0, 0.3333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.25, 1.75, 3.3333333333333335, 1.0909090909090908]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.4, 2.4, 2.0, 2.5]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 16.714285714285715, 2.2857142857142856, 3.0, 3.5]","[1, 0, 3.9060913705583755, 1.2944162436548223, 4.090909090909091, 6.253968253968255]","[0, 0, 4.764705882352941, 1.7647058823529411, 0.6, 1.1333333333333333]","[0, 0, 4.395348837209303, 1.5488372093023255, 1.90625, 3.5833333333333335]","[0, 0, 7.425000000000001, 1.7249999999999999, 1.3333333333333333, 1.1111111111111112]","[0, 0, 8.64, 1.68, 2.0, 1.388888888888889]","[0, 0, 4.75, 1.4722222222222223, 3.9285714285714284, 1.3333333333333333]","[0, 1, 5.884615384615385, 2.1153846153846154, 1.3125, 1.5757575757575757]","[0, 1, 5.6938775510204085, 1.5714285714285714, 3.176470588235294, 0.9607843137254902]","[0, 0, 4.909090909090909, 1.5454545454545454, 0.6666666666666666, 1.8333333333333333]","[0, 0, 3.879310344827586, 1.3103448275862069, 2.761904761904762, 1.0]"
