,date,game_key,장민익,임진우,이현호,안규영,니퍼트,함덕주,홍영현,한주성,최병욱,전용훈,남경호,고봉재,보우덴,이영하,김명신,문대원,지윤,박성환,박치국,전태준,김성배,김승회,장원준,이현승,이용찬,이원재,이용호,김강률,홍상삼,진야곱,성영훈,유희관,조승수,오현택,고원준
86,2017-07-22,20170722HHOB0,"[0, 0, 0.0, 0.75, 1.0, 0.6666666666666666]","[0, 0, 0, 0, 0, 0]","[0, 1, 5.90625, 2.15625, 1.5, 1.3333333333333333]","[0, 0, 18.0, 3.5, 0.375, 1.0]","[0, 0, 3.4069400630914823, 1.3154574132492114, 2.119047619047619, 6.215686274509804]","[0, 0, 4.233050847457627, 1.4872881355932202, 1.9024390243902438, 3.9333333333333336]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.4, 1.0, 4.0, 1.6666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.711538461538462, 1.326923076923077, 2.0, 4.333333333333333]","[0, 0, 8.571428571428571, 1.9523809523809523, 1.5454545454545454, 1.9090909090909092]","[0, 0, 5.625, 1.4375, 3.3333333333333335, 2.2857142857142856]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.988235294117648, 1.6235294117647059, 1.2857142857142858, 1.574074074074074]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.415841584158415, 1.4851485148514854, 2.7777777777777777, 1.02020202020202]","[0, 1, 5.6953125, 1.6171875, 1.375, 1.040650406504065]","[0, 0, 2.8609271523178808, 1.2715231788079469, 2.5, 6.291666666666667]","[0, 0, 3.375, 1.5, 2.3636363636363638, 1.0505050505050504]","[0, 0, 3.826771653543307, 1.3937007874015748, 2.8461538461538463, 1.0854700854700856]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.170212765957447, 1.574468085106383, 1.9, 1.236842105263158]","[0, 0, 6.319148936170213, 1.7872340425531916, 0.7777777777777778, 1.5666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[1, 0, 4.815789473684211, 1.4385964912280702, 2.84, 6.705882352941177]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.153846153846154, 2.076923076923077, 1.0, 4.333333333333333]"
87,2017-07-23,20170723HHOB0,"[0, 0, 0.0, 0.75, 1.0, 0.6666666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.90625, 2.15625, 1.5, 1.3333333333333333]","[0, 0, 18.0, 3.5, 0.375, 1.0]","[0, 0, 3.4069400630914823, 1.3154574132492114, 2.119047619047619, 6.215686274509804]","[0, 0, 4.233050847457627, 1.4872881355932202, 1.9024390243902438, 3.9333333333333336]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.4, 1.0, 4.0, 1.6666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[1, 0, 4.943661971830986, 1.1830985915492958, 1.25, 4.733333333333333]","[0, 0, 8.571428571428571, 1.9523809523809523, 1.5454545454545454, 1.9090909090909092]","[0, 0, 5.625, 1.4375, 3.3333333333333335, 2.2857142857142856]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.988235294117648, 1.6235294117647059, 1.2857142857142858, 1.574074074074074]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.415841584158415, 1.4851485148514854, 2.7777777777777777, 1.02020202020202]","[0, 1, 5.564885496183207, 1.6259541984732826, 1.375, 1.0396825396825395]","[0, 0, 2.8609271523178808, 1.2715231788079469, 2.5, 6.291666666666667]","[0, 1, 3.2803738317757007, 1.485981308411215, 2.4545454545454546, 1.049019607843137]","[0, 1, 3.7099236641221376, 1.3740458015267176, 2.642857142857143, 1.0916666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 5.0625, 1.5625, 1.8095238095238095, 1.2307692307692308]","[0, 0, 6.319148936170213, 1.7872340425531916, 0.7777777777777778, 1.5666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.815789473684211, 1.4385964912280702, 2.84, 6.705882352941177]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.153846153846154, 2.076923076923077, 1.0, 4.333333333333333]"
88,2017-07-25,20170725OBKT0,"[0, 0, 0.0, 0.75, 1.0, 0.6666666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.90625, 2.15625, 1.5, 1.3333333333333333]","[0, 0, 18.0, 3.5, 0.375, 1.0]","[0, 0, 3.4069400630914823, 1.3154574132492114, 2.119047619047619, 6.215686274509804]","[0, 0, 4.233050847457627, 1.4872881355932202, 1.9024390243902438, 3.9333333333333336]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.4, 1.0, 4.0, 1.6666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.943661971830986, 1.1830985915492958, 1.25, 4.733333333333333]","[0, 0, 8.571428571428571, 1.9523809523809523, 1.5454545454545454, 1.9090909090909092]","[0, 0, 5.625, 1.4375, 3.3333333333333335, 2.2857142857142856]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.988235294117648, 1.6235294117647059, 1.2857142857142858, 1.574074074074074]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.415841584158415, 1.4851485148514854, 2.7777777777777777, 1.02020202020202]","[0, 0, 5.564885496183207, 1.6259541984732826, 1.375, 1.0396825396825395]","[1, 0, 3.1815286624203822, 1.2898089171974523, 2.566666666666667, 6.1568627450980395]","[0, 1, 3.7155963302752295, 1.513761467889908, 2.4545454545454546, 1.0380952380952382]","[0, 1, 3.6541353383458643, 1.3533834586466165, 2.7142857142857144, 1.08130081300813]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.892617449664429, 1.5302013422818792, 1.8571428571428572, 1.2416666666666667]","[0, 0, 6.319148936170213, 1.7872340425531916, 0.7777777777777778, 1.5666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.815789473684211, 1.4385964912280702, 2.84, 6.705882352941177]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.153846153846154, 2.076923076923077, 1.0, 4.333333333333333]"
89,2017-07-26,20170726OBKT0,"[0, 0, 0.0, 0.75, 1.0, 0.6666666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.90625, 2.15625, 1.5, 1.3333333333333333]","[0, 0, 18.0, 3.5, 0.375, 1.0]","[0, 0, 3.4069400630914823, 1.3154574132492114, 2.119047619047619, 6.215686274509804]","[1, 0, 4.145669291338582, 1.4763779527559053, 1.9534883720930232, 4.031746031746032]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.4, 1.0, 4.0, 1.6666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.943661971830986, 1.1830985915492958, 1.25, 4.733333333333333]","[0, 0, 8.571428571428571, 1.9523809523809523, 1.5454545454545454, 1.9090909090909092]","[0, 1, 7.0200000000000005, 1.68, 3.3333333333333335, 2.0833333333333335]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.988235294117648, 1.6235294117647059, 1.2857142857142858, 1.574074074074074]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.415841584158415, 1.4851485148514854, 2.7777777777777777, 1.02020202020202]","[0, 1, 5.641791044776119, 1.6567164179104479, 1.375, 1.0387596899224805]","[0, 0, 3.1815286624203822, 1.2898089171974523, 2.566666666666667, 6.1568627450980395]","[0, 1, 3.6160714285714284, 1.5, 2.4545454545454546, 1.0370370370370372]","[0, 1, 3.941605839416058, 1.4452554744525548, 2.2222222222222223, 1.0873015873015872]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.827814569536423, 1.529801324503311, 1.9047619047619047, 1.2276422764227644]","[0, 0, 6.319148936170213, 1.7872340425531916, 0.7777777777777778, 1.5666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.815789473684211, 1.4385964912280702, 2.84, 6.705882352941177]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.153846153846154, 2.076923076923077, 1.0, 4.333333333333333]"
90,2017-07-27,20170727OBKT0,"[0, 0, 0.0, 0.75, 1.0, 0.6666666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.90625, 2.15625, 1.5, 1.3333333333333333]","[0, 0, 18.0, 3.5, 0.375, 1.0]","[1, 0, 3.626865671641791, 1.3343283582089551, 2.1818181818181817, 6.203703703703704]","[0, 0, 4.145669291338582, 1.4763779527559053, 1.9534883720930232, 4.031746031746032]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.4, 1.0, 4.0, 1.6666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.943661971830986, 1.1830985915492958, 1.25, 4.733333333333333]","[0, 0, 8.571428571428571, 1.9523809523809523, 1.5454545454545454, 1.9090909090909092]","[0, 1, 6.88235294117647, 1.7058823529411764, 3.3333333333333335, 1.8888888888888888]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.988235294117648, 1.6235294117647059, 1.2857142857142858, 1.574074074074074]","[0, 0, 0, 0, 0, 0]","[0, 1, 6.29126213592233, 1.4854368932038835, 2.7777777777777777, 1.0098039215686274]","[0, 1, 5.518248175182482, 1.6423357664233578, 1.375, 1.0378787878787878]","[0, 0, 3.1815286624203822, 1.2898089171974523, 2.566666666666667, 6.1568627450980395]","[0, 1, 3.789473684210526, 1.5, 2.4545454545454546, 1.027027027027027]","[0, 0, 3.941605839416058, 1.4452554744525548, 2.2222222222222223, 1.0873015873015872]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.733766233766234, 1.5194805194805194, 2.0, 1.2222222222222223]","[0, 0, 6.319148936170213, 1.7872340425531916, 0.7777777777777778, 1.5666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.815789473684211, 1.4385964912280702, 2.84, 6.705882352941177]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.153846153846154, 2.076923076923077, 1.0, 4.333333333333333]"
91,2017-07-28,20170728HTOB0,"[0, 0, 0.0, 0.75, 1.0, 0.6666666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.90625, 2.15625, 1.5, 1.3333333333333333]","[0, 0, 18.0, 3.5, 0.375, 1.0]","[0, 0, 3.626865671641791, 1.3343283582089551, 2.1818181818181817, 6.203703703703704]","[0, 0, 4.145669291338582, 1.4763779527559053, 1.9534883720930232, 4.031746031746032]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.4, 1.0, 4.0, 1.6666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.943661971830986, 1.1830985915492958, 1.25, 4.733333333333333]","[0, 0, 8.571428571428571, 1.9523809523809523, 1.5454545454545454, 1.9090909090909092]","[0, 1, 6.75, 1.7307692307692308, 3.3333333333333335, 1.7333333333333332]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.988235294117648, 1.6235294117647059, 1.2857142857142858, 1.574074074074074]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.29126213592233, 1.4854368932038835, 2.7777777777777777, 1.0098039215686274]","[0, 0, 5.518248175182482, 1.6423357664233578, 1.375, 1.0378787878787878]","[0, 0, 3.1815286624203822, 1.2898089171974523, 2.566666666666667, 6.1568627450980395]","[0, 0, 3.789473684210526, 1.5, 2.4545454545454546, 1.027027027027027]","[0, 1, 3.884892086330935, 1.4460431654676258, 2.2222222222222223, 1.0775193798449614]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.733766233766234, 1.5194805194805194, 2.0, 1.2222222222222223]","[0, 0, 6.319148936170213, 1.7872340425531916, 0.7777777777777778, 1.5666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[1, 0, 4.6115702479338845, 1.4132231404958677, 2.92, 6.722222222222222]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.153846153846154, 2.076923076923077, 1.0, 4.333333333333333]"
92,2017-07-29,20170729HTOB0,"[0, 0, 0.0, 0.75, 1.0, 0.6666666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.90625, 2.15625, 1.5, 1.3333333333333333]","[0, 0, 18.0, 3.5, 0.375, 1.0]","[0, 0, 3.626865671641791, 1.3343283582089551, 2.1818181818181817, 6.203703703703704]","[0, 0, 4.145669291338582, 1.4763779527559053, 1.9534883720930232, 4.031746031746032]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.4, 1.0, 4.0, 1.6666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[1, 0, 5.337209302325581, 1.3255813953488371, 1.0, 4.777777777777778]","[0, 0, 8.571428571428571, 1.9523809523809523, 1.5454545454545454, 1.9090909090909092]","[0, 0, 6.75, 1.7307692307692308, 3.3333333333333335, 1.7333333333333332]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.988235294117648, 1.6235294117647059, 1.2857142857142858, 1.574074074074074]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.29126213592233, 1.4854368932038835, 2.7777777777777777, 1.0098039215686274]","[0, 0, 5.518248175182482, 1.6423357664233578, 1.375, 1.0378787878787878]","[0, 0, 3.1815286624203822, 1.2898089171974523, 2.566666666666667, 6.1568627450980395]","[0, 0, 3.789473684210526, 1.5, 2.4545454545454546, 1.027027027027027]","[0, 1, 3.6486486486486487, 1.3783783783783783, 2.3333333333333335, 1.1212121212121213]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.673076923076923, 1.5, 2.0, 1.2093023255813953]","[0, 0, 6.319148936170213, 1.7872340425531916, 0.7777777777777778, 1.5666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.6115702479338845, 1.4132231404958677, 2.92, 6.722222222222222]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.153846153846154, 2.076923076923077, 1.0, 4.333333333333333]"
93,2017-07-30,20170730HTOB0,"[0, 0, 0.0, 0.75, 1.0, 0.6666666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.90625, 2.15625, 1.5, 1.3333333333333333]","[0, 0, 18.0, 3.5, 0.375, 1.0]","[0, 0, 3.626865671641791, 1.3343283582089551, 2.1818181818181817, 6.203703703703704]","[0, 0, 4.145669291338582, 1.4763779527559053, 1.9534883720930232, 4.031746031746032]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.4, 1.0, 4.0, 1.6666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.337209302325581, 1.3255813953488371, 1.0, 4.777777777777778]","[0, 0, 8.571428571428571, 1.9523809523809523, 1.5454545454545454, 1.9090909090909092]","[0, 1, 6.381818181818182, 1.6363636363636365, 3.6666666666666665, 1.6666666666666665]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.988235294117648, 1.6235294117647059, 1.2857142857142858, 1.574074074074074]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.29126213592233, 1.4854368932038835, 2.7777777777777777, 1.0098039215686274]","[0, 0, 5.518248175182482, 1.6423357664233578, 1.375, 1.0378787878787878]","[1, 0, 3.253012048192771, 1.256024096385542, 2.6129032258064515, 6.148148148148149]","[0, 1, 3.756521739130435, 1.4869565217391303, 2.5454545454545454, 1.0087719298245614]","[0, 0, 3.6486486486486487, 1.3783783783783783, 2.3333333333333335, 1.1212121212121213]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.5, 1.4444444444444444, 2.0476190476190474, 1.2272727272727273]","[0, 0, 6.319148936170213, 1.7872340425531916, 0.7777777777777778, 1.5666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.6115702479338845, 1.4132231404958677, 2.92, 6.722222222222222]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.153846153846154, 2.076923076923077, 1.0, 4.333333333333333]"
94,2017-08-01,20170801OBSS0,"[0, 0, 0.0, 0.75, 1.0, 0.6666666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.90625, 2.15625, 1.5, 1.3333333333333333]","[0, 0, 18.0, 3.5, 0.375, 1.0]","[0, 0, 3.626865671641791, 1.3343283582089551, 2.1818181818181817, 6.203703703703704]","[1, 0, 4.1, 1.4777777777777779, 1.934782608695652, 4.090909090909091]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.5, 1.1666666666666667, 2.5, 1.5]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.337209302325581, 1.3255813953488371, 1.0, 4.777777777777778]","[0, 0, 8.571428571428571, 1.9523809523809523, 1.5454545454545454, 1.9090909090909092]","[0, 1, 6.157894736842105, 1.631578947368421, 3.0, 1.5833333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.988235294117648, 1.6235294117647059, 1.2857142857142858, 1.574074074074074]","[0, 0, 0, 0, 0, 0]","[0, 1, 6.171428571428571, 1.457142857142857, 2.888888888888889, 1.0]","[0, 1, 5.673913043478261, 1.673913043478261, 1.2941176470588236, 1.0222222222222221]","[0, 0, 3.253012048192771, 1.256024096385542, 2.6129032258064515, 6.148148148148149]","[0, 1, 3.756521739130435, 1.5130434782608695, 2.3333333333333335, 0.982905982905983]","[0, 0, 3.6486486486486487, 1.3783783783783783, 2.3333333333333335, 1.1212121212121213]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.5, 1.4444444444444444, 2.0476190476190474, 1.2272727272727273]","[0, 0, 6.319148936170213, 1.7872340425531916, 0.7777777777777778, 1.5666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.6115702479338845, 1.4132231404958677, 2.92, 6.722222222222222]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.153846153846154, 2.076923076923077, 1.0, 4.333333333333333]"
95,2017-08-02,20170802OBSS0,"[0, 0, 0.0, 0.75, 1.0, 0.6666666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.90625, 2.15625, 1.5, 1.3333333333333333]","[0, 0, 18.0, 3.5, 0.375, 1.0]","[1, 0, 3.5746478873239433, 1.352112676056338, 2.0, 6.228070175438596]","[0, 0, 4.1, 1.4777777777777779, 1.934782608695652, 4.090909090909091]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.5, 1.1666666666666667, 2.5, 1.5]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.337209302325581, 1.3255813953488371, 1.0, 4.777777777777778]","[0, 0, 8.571428571428571, 1.9523809523809523, 1.5454545454545454, 1.9090909090909092]","[0, 1, 6.3, 1.65, 3.25, 1.5384615384615385]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.988235294117648, 1.6235294117647059, 1.2857142857142858, 1.574074074074074]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.171428571428571, 1.457142857142857, 2.888888888888889, 1.0]","[0, 1, 5.514084507042254, 1.647887323943662, 1.3529411764705883, 1.028985507246377]","[0, 0, 3.253012048192771, 1.256024096385542, 2.6129032258064515, 6.148148148148149]","[0, 0, 3.756521739130435, 1.5130434782608695, 2.3333333333333335, 0.982905982905983]","[0, 1, 3.5761589403973515, 1.390728476821192, 2.1, 1.1185185185185185]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.5, 1.4444444444444444, 2.0476190476190474, 1.2272727272727273]","[0, 0, 6.319148936170213, 1.7872340425531916, 0.7777777777777778, 1.5666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.6115702479338845, 1.4132231404958677, 2.92, 6.722222222222222]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.153846153846154, 2.076923076923077, 1.0, 4.333333333333333]"
96,2017-08-03,20170803OBSS0,"[0, 0, 0.0, 0.75, 1.0, 0.6666666666666666]","[0, 0, 0, 0, 0, 0]","[0, 1, 5.641791044776119, 2.1044776119402986, 1.75, 1.3137254901960784]","[0, 0, 18.0, 3.5, 0.375, 1.0]","[0, 0, 3.5746478873239433, 1.352112676056338, 2.0, 6.228070175438596]","[0, 0, 4.1, 1.4777777777777779, 1.934782608695652, 4.090909090909091]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.5, 1.1666666666666667, 2.5, 1.5]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.337209302325581, 1.3255813953488371, 1.0, 4.777777777777778]","[0, 0, 8.571428571428571, 1.9523809523809523, 1.5454545454545454, 1.9090909090909092]","[0, 0, 6.3, 1.65, 3.25, 1.5384615384615385]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.988235294117648, 1.6235294117647059, 1.2857142857142858, 1.574074074074074]","[0, 0, 0, 0, 0, 0]","[0, 1, 6.113207547169812, 1.471698113207547, 3.0, 0.9814814814814815]","[0, 0, 5.514084507042254, 1.647887323943662, 1.3529411764705883, 1.028985507246377]","[0, 0, 3.253012048192771, 1.256024096385542, 2.6129032258064515, 6.148148148148149]","[0, 0, 3.756521739130435, 1.5130434782608695, 2.3333333333333335, 0.982905982905983]","[0, 0, 3.5761589403973515, 1.390728476821192, 2.1, 1.1185185185185185]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.5, 1.4444444444444444, 2.0476190476190474, 1.2272727272727273]","[0, 0, 6.319148936170213, 1.7872340425531916, 0.7777777777777778, 1.5666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[1, 0, 4.534883720930233, 1.4031007751937985, 2.75, 6.7894736842105265]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.153846153846154, 2.076923076923077, 1.0, 4.333333333333333]"
97,2017-08-04,20170804OBLG0,"[0, 0, 0.0, 0.75, 1.0, 0.6666666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.641791044776119, 2.1044776119402986, 1.75, 1.3137254901960784]","[0, 0, 18.0, 3.5, 0.375, 1.0]","[0, 0, 3.5746478873239433, 1.352112676056338, 2.0, 6.228070175438596]","[0, 0, 4.1, 1.4777777777777779, 1.934782608695652, 4.090909090909091]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 5.142857142857142, 1.2857142857142858, 2.5, 1.4]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[1, 0, 4.9326923076923075, 1.2980769230769231, 1.2307692307692308, 4.952380952380952]","[0, 0, 8.571428571428571, 1.9523809523809523, 1.5454545454545454, 1.9090909090909092]","[0, 1, 6.0, 1.6666666666666667, 2.8, 1.5]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.988235294117648, 1.6235294117647059, 1.2857142857142858, 1.574074074074074]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.113207547169812, 1.471698113207547, 3.0, 0.9814814814814815]","[0, 1, 5.4, 1.6137931034482758, 1.411764705882353, 1.0283687943262412]","[0, 0, 3.253012048192771, 1.256024096385542, 2.6129032258064515, 6.148148148148149]","[0, 0, 3.756521739130435, 1.5130434782608695, 2.3333333333333335, 0.982905982905983]","[0, 0, 3.5761589403973515, 1.390728476821192, 2.1, 1.1185185185185185]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.5, 1.4444444444444444, 2.0476190476190474, 1.2272727272727273]","[0, 0, 6.319148936170213, 1.7872340425531916, 0.7777777777777778, 1.5666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.534883720930233, 1.4031007751937985, 2.75, 6.7894736842105265]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.153846153846154, 2.076923076923077, 1.0, 4.333333333333333]"
