,date,game_key,박시영,김원중,정태승,박진형,송주은,박세웅,김유영,박한길,차재용,린드블럼,레일리,김영일,김성재,김남길,마켈,애디튼,이지원,윤성빈,강동호,강영식,정대현,이명우,이정민,윤길현,노경은,손승락,조정훈,김건국,배장호,장시환,이재곤,송승준,진명호
92,2017-07-26,20170726HHLT0,"[0, 0, 6.697674418604651, 1.744186046511628, 1.3928571428571428, 1.162162162162162]","[0, 0, 5.522727272727273, 1.8238636363636365, 1.393939393939394, 4.512820512820513]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.282894736842105, 1.8355263157894737, 1.7666666666666666, 3.619047619047619]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.8107255520504735, 1.2302839116719242, 1.868421052631579, 6.215686274509804]","[0, 0, 4.647540983606557, 1.5491803278688525, 1.7619047619047619, 1.4022988505747125]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 0.0, 0, 0.6666666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.5284810126582276, 1.3765822784810127, 3.5384615384615383, 5.851851851851851]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.123711340206185, 1.5618556701030926, 2.4545454545454546, 4.6190476190476195]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.615384615384616, 1.358974358974359, 1.8461538461538463, 1.56]","[0, 0, 6.75, 3.0, 1.0, 0.4444444444444444]","[0, 0, 0, 0, 0, 0]","[0, 0, 10.5, 2.25, 1.8, 1.0]","[0, 1, 5.170212765957447, 1.723404255319149, 1.1666666666666667, 0.9215686274509803]","[0, 0, 5.165217391304348, 1.434782608695652, 2.7333333333333334, 1.0087719298245614]","[0, 0, 11.853658536585366, 2.3414634146341466, 1.0, 1.7083333333333333]","[0, 1, 2.150442477876106, 1.2212389380530975, 4.714285714285714, 1.0462962962962963]","[0, 0, 0.0, 1.0, 1.0, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.013513513513514, 1.2162162162162162, 2.75, 1.049645390070922]","[0, 0, 6.075, 1.8375, 1.631578947368421, 0.888888888888889]","[0, 0, 0, 0, 0, 0]","[1, 0, 3.874439461883408, 1.2107623318385652, 3.35, 3.9122807017543857]","[0, 0, 0, 0, 0, 0]"
93,2017-07-27,20170727HHLT0,"[0, 0, 6.697674418604651, 1.744186046511628, 1.3928571428571428, 1.162162162162162]","[0, 0, 5.522727272727273, 1.8238636363636365, 1.393939393939394, 4.512820512820513]","[0, 0, 0, 0, 0, 0]","[0, 1, 6.875776397515527, 1.8074534161490683, 1.75, 3.5777777777777775]","[0, 0, 0, 0, 0, 0]","[1, 0, 2.7958579881656807, 1.242603550295858, 1.853658536585366, 6.2592592592592595]","[0, 0, 4.647540983606557, 1.5491803278688525, 1.7619047619047619, 1.4022988505747125]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 0.0, 0, 0.6666666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.5284810126582276, 1.3765822784810127, 3.5384615384615383, 5.851851851851851]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.123711340206185, 1.5618556701030926, 2.4545454545454546, 4.6190476190476195]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.615384615384616, 1.358974358974359, 1.8461538461538463, 1.56]","[0, 0, 6.75, 3.0, 1.0, 0.4444444444444444]","[0, 0, 0, 0, 0, 0]","[0, 0, 10.5, 2.25, 1.8, 1.0]","[0, 0, 5.170212765957447, 1.723404255319149, 1.1666666666666667, 0.9215686274509803]","[0, 0, 5.165217391304348, 1.434782608695652, 2.7333333333333334, 1.0087719298245614]","[0, 0, 11.853658536585366, 2.3414634146341466, 1.0, 1.7083333333333333]","[0, 0, 2.150442477876106, 1.2212389380530975, 4.714285714285714, 1.0462962962962963]","[0, 1, 0.0, 1.1666666666666667, 0.8333333333333334, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.013513513513514, 1.2162162162162162, 2.75, 1.049645390070922]","[0, 1, 5.855421686746988, 1.8072289156626504, 1.631578947368421, 0.8924731182795699]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.874439461883408, 1.2107623318385652, 3.35, 3.9122807017543857]","[0, 0, 0, 0, 0, 0]"
94,2017-07-28,20170728LTSK0,"[0, 0, 6.697674418604651, 1.744186046511628, 1.3928571428571428, 1.162162162162162]","[1, 0, 5.371727748691099, 1.8534031413612566, 1.3513513513513513, 4.5476190476190474]","[0, 0, 0, 0, 0, 0]","[0, 1, 6.628742514970059, 1.7604790419161678, 1.78125, 3.4791666666666665]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.7958579881656807, 1.242603550295858, 1.853658536585366, 6.2592592592592595]","[0, 0, 4.647540983606557, 1.5491803278688525, 1.7619047619047619, 1.4022988505747125]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 0.0, 0, 0.6666666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.5284810126582276, 1.3765822784810127, 3.5384615384615383, 5.851851851851851]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.123711340206185, 1.5618556701030926, 2.4545454545454546, 4.6190476190476195]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.615384615384616, 1.358974358974359, 1.8461538461538463, 1.56]","[0, 0, 6.75, 3.0, 1.0, 0.4444444444444444]","[0, 0, 0, 0, 0, 0]","[0, 1, 10.216216216216218, 2.27027027027027, 1.8, 0.9487179487179488]","[0, 0, 5.170212765957447, 1.723404255319149, 1.1666666666666667, 0.9215686274509803]","[0, 0, 5.165217391304348, 1.434782608695652, 2.7333333333333334, 1.0087719298245614]","[0, 0, 11.853658536585366, 2.3414634146341466, 1.0, 1.7083333333333333]","[0, 1, 2.11304347826087, 1.2260869565217392, 4.857142857142857, 1.0360360360360361]","[0, 0, 0.0, 1.1666666666666667, 0.8333333333333334, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.013513513513514, 1.2364864864864864, 2.75, 1.027777777777778]","[0, 1, 5.7176470588235295, 1.8, 1.6, 0.8854166666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.874439461883408, 1.2107623318385652, 3.35, 3.9122807017543857]","[0, 0, 0, 0, 0, 0]"
95,2017-07-29,20170729LTSK0,"[0, 0, 6.697674418604651, 1.744186046511628, 1.3928571428571428, 1.162162162162162]","[0, 0, 5.371727748691099, 1.8534031413612566, 1.3513513513513513, 4.5476190476190474]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.628742514970059, 1.7604790419161678, 1.78125, 3.4791666666666665]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.7958579881656807, 1.242603550295858, 1.853658536585366, 6.2592592592592595]","[0, 0, 4.647540983606557, 1.5491803278688525, 1.7619047619047619, 1.4022988505747125]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 0.0, 0, 0.6666666666666666]","[1, 0, 0.0, 1.25, 1.3333333333333333, 4.0]","[0, 0, 4.5284810126582276, 1.3765822784810127, 3.5384615384615383, 5.851851851851851]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.123711340206185, 1.5618556701030926, 2.4545454545454546, 4.6190476190476195]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.615384615384616, 1.358974358974359, 1.8461538461538463, 1.56]","[0, 0, 6.75, 3.0, 1.0, 0.4444444444444444]","[0, 0, 0, 0, 0, 0]","[0, 0, 10.216216216216218, 2.27027027027027, 1.8, 0.9487179487179488]","[0, 1, 5.4, 1.68, 1.1666666666666667, 0.925925925925926]","[0, 0, 5.165217391304348, 1.434782608695652, 2.7333333333333334, 1.0087719298245614]","[0, 0, 11.853658536585366, 2.3414634146341466, 1.0, 1.7083333333333333]","[0, 0, 2.11304347826087, 1.2260869565217392, 4.857142857142857, 1.0360360360360361]","[0, 0, 0.0, 1.1666666666666667, 0.8333333333333334, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.013513513513514, 1.2364864864864864, 2.75, 1.027777777777778]","[0, 0, 5.7176470588235295, 1.8, 1.6, 0.8854166666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.874439461883408, 1.2107623318385652, 3.35, 3.9122807017543857]","[0, 0, 0, 0, 0, 0]"
96,2017-07-30,20170730LTSK0,"[0, 0, 6.697674418604651, 1.744186046511628, 1.3928571428571428, 1.162162162162162]","[0, 0, 5.371727748691099, 1.8534031413612566, 1.3513513513513513, 4.5476190476190474]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.628742514970059, 1.7604790419161678, 1.78125, 3.4791666666666665]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.7958579881656807, 1.242603550295858, 1.853658536585366, 6.2592592592592595]","[0, 0, 4.647540983606557, 1.5491803278688525, 1.7619047619047619, 1.4022988505747125]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 0.0, 0, 0.6666666666666666]","[0, 0, 0.0, 1.25, 1.3333333333333333, 4.0]","[1, 0, 4.250728862973761, 1.3294460641399417, 3.730769230769231, 6.017543859649122]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.123711340206185, 1.5618556701030926, 2.4545454545454546, 4.6190476190476195]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.615384615384616, 1.358974358974359, 1.8461538461538463, 1.56]","[0, 0, 6.75, 3.0, 1.0, 0.4444444444444444]","[0, 0, 0, 0, 0, 0]","[0, 0, 10.216216216216218, 2.27027027027027, 1.8, 0.9487179487179488]","[0, 0, 5.4, 1.68, 1.1666666666666667, 0.925925925925926]","[0, 0, 5.165217391304348, 1.434782608695652, 2.7333333333333334, 1.0087719298245614]","[0, 0, 11.853658536585366, 2.3414634146341466, 1.0, 1.7083333333333333]","[0, 1, 2.307692307692308, 1.2307692307692308, 5.142857142857143, 1.0263157894736843]","[0, 1, 2.8421052631578947, 1.736842105263158, 0.8571428571428571, 0.9047619047619048]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.88235294117647, 1.2156862745098038, 3.0, 1.0408163265306123]","[0, 0, 5.7176470588235295, 1.8, 1.6, 0.8854166666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.874439461883408, 1.2107623318385652, 3.35, 3.9122807017543857]","[0, 0, 0, 0, 0, 0]"
97,2017-08-01,20170801LTLG0,"[0, 0, 6.697674418604651, 1.744186046511628, 1.3928571428571428, 1.162162162162162]","[0, 0, 5.371727748691099, 1.8534031413612566, 1.3513513513513513, 4.5476190476190474]","[0, 0, 0, 0, 0, 0]","[0, 1, 6.436046511627907, 1.7267441860465116, 1.8125, 3.372549019607843]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.7958579881656807, 1.242603550295858, 1.853658536585366, 6.2592592592592595]","[0, 0, 4.647540983606557, 1.5491803278688525, 1.7619047619047619, 1.4022988505747125]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 0.0, 0, 0.6666666666666666]","[0, 0, 0.0, 1.25, 1.3333333333333333, 4.0]","[0, 0, 4.250728862973761, 1.3294460641399417, 3.730769230769231, 6.017543859649122]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.123711340206185, 1.5618556701030926, 2.4545454545454546, 4.6190476190476195]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.615384615384616, 1.358974358974359, 1.8461538461538463, 1.56]","[0, 0, 6.75, 3.0, 1.0, 0.4444444444444444]","[0, 0, 0, 0, 0, 0]","[0, 1, 9.692307692307692, 2.1538461538461537, 1.8, 0.9285714285714286]","[0, 0, 5.4, 1.68, 1.1666666666666667, 0.925925925925926]","[0, 0, 5.165217391304348, 1.434782608695652, 2.7333333333333334, 1.0087719298245614]","[0, 0, 11.853658536585366, 2.3414634146341466, 1.0, 1.7083333333333333]","[0, 0, 2.307692307692308, 1.2307692307692308, 5.142857142857143, 1.0263157894736843]","[0, 0, 2.8421052631578947, 1.736842105263158, 0.8571428571428571, 0.9047619047619048]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.8571428571428568, 1.2272727272727273, 3.0, 1.0266666666666666]","[0, 1, 6.163043478260869, 1.7934782608695652, 1.5217391304347827, 0.9292929292929293]","[0, 0, 0, 0, 0, 0]","[1, 0, 3.762295081967213, 1.2295081967213115, 3.272727272727273, 4.066666666666666]","[0, 0, 0, 0, 0, 0]"
98,2017-08-02,20170802LTLG0,"[0, 0, 6.697674418604651, 1.744186046511628, 1.3928571428571428, 1.162162162162162]","[0, 0, 5.371727748691099, 1.8534031413612566, 1.3513513513513513, 4.5476190476190474]","[0, 0, 0, 0, 0, 0]","[0, 1, 6.325714285714286, 1.7142857142857142, 1.84375, 3.240740740740741]","[0, 0, 0, 0, 0, 0]","[1, 0, 2.8820224719101124, 1.2808988764044944, 1.8409090909090908, 6.245614035087719]","[0, 0, 4.647540983606557, 1.5491803278688525, 1.7619047619047619, 1.4022988505747125]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 0.0, 0, 0.6666666666666666]","[0, 0, 0.0, 1.25, 1.3333333333333333, 4.0]","[0, 0, 4.250728862973761, 1.3294460641399417, 3.730769230769231, 6.017543859649122]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.123711340206185, 1.5618556701030926, 2.4545454545454546, 4.6190476190476195]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.615384615384616, 1.358974358974359, 1.8461538461538463, 1.56]","[0, 0, 6.75, 3.0, 1.0, 0.4444444444444444]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.692307692307692, 2.1538461538461537, 1.8, 0.9285714285714286]","[0, 0, 5.4, 1.68, 1.1666666666666667, 0.925925925925926]","[0, 0, 5.165217391304348, 1.434782608695652, 2.7333333333333334, 1.0087719298245614]","[0, 0, 11.853658536585366, 2.3414634146341466, 1.0, 1.7083333333333333]","[0, 1, 2.25, 1.2, 5.428571428571429, 1.0256410256410255]","[0, 1, 2.7, 1.7999999999999998, 0.875, 0.8333333333333334]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.8571428571428568, 1.2272727272727273, 3.0, 1.0266666666666666]","[0, 0, 6.163043478260869, 1.7934782608695652, 1.5217391304347827, 0.9292929292929293]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.762295081967213, 1.2295081967213115, 3.272727272727273, 4.066666666666666]","[0, 0, 0, 0, 0, 0]"
99,2017-08-03,20170803LTLG0,"[0, 0, 6.697674418604651, 1.744186046511628, 1.3928571428571428, 1.162162162162162]","[1, 0, 5.785714285714286, 1.8826530612244898, 1.275, 4.355555555555555]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.325714285714286, 1.7142857142857142, 1.84375, 3.240740740740741]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.8820224719101124, 1.2808988764044944, 1.8409090909090908, 6.245614035087719]","[0, 0, 4.647540983606557, 1.5491803278688525, 1.7619047619047619, 1.4022988505747125]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 0.0, 0, 0.6666666666666666]","[0, 0, 0.0, 1.25, 1.3333333333333333, 4.0]","[0, 0, 4.250728862973761, 1.3294460641399417, 3.730769230769231, 6.017543859649122]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.123711340206185, 1.5618556701030926, 2.4545454545454546, 4.6190476190476195]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.615384615384616, 1.358974358974359, 1.8461538461538463, 1.56]","[0, 0, 6.75, 3.0, 1.0, 0.4444444444444444]","[0, 0, 0, 0, 0, 0]","[0, 1, 9.45, 2.1, 1.8, 0.888888888888889]","[0, 1, 4.354838709677419, 1.4516129032258063, 1.2857142857142858, 1.087719298245614]","[0, 0, 5.165217391304348, 1.434782608695652, 2.7333333333333334, 1.0087719298245614]","[0, 0, 11.853658536585366, 2.3414634146341466, 1.0, 1.7083333333333333]","[0, 0, 2.25, 1.2, 5.428571428571429, 1.0256410256410255]","[0, 0, 2.7, 1.7999999999999998, 0.875, 0.8333333333333334]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.78343949044586, 1.2420382165605095, 2.8461538461538463, 1.0261437908496733]","[0, 1, 6.031914893617021, 1.819148936170213, 1.5217391304347827, 0.9215686274509803]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.762295081967213, 1.2295081967213115, 3.272727272727273, 4.066666666666666]","[0, 0, 0, 0, 0, 0]"
100,2017-08-04,20170804WOLT0,"[0, 1, 7.007633587786259, 1.7633587786259544, 1.3448275862068966, 1.1491228070175439]","[0, 0, 5.785714285714286, 1.8826530612244898, 1.275, 4.355555555555555]","[0, 0, 0, 0, 0, 0]","[0, 1, 6.116022099447514, 1.6574585635359116, 1.875, 3.175438596491228]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.8820224719101124, 1.2808988764044944, 1.8409090909090908, 6.245614035087719]","[0, 0, 4.647540983606557, 1.5491803278688525, 1.7619047619047619, 1.4022988505747125]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 0.0, 0, 0.6666666666666666]","[1, 0, 4.5, 1.625, 1.6, 4.0]","[0, 0, 4.250728862973761, 1.3294460641399417, 3.730769230769231, 6.017543859649122]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.123711340206185, 1.5618556701030926, 2.4545454545454546, 4.6190476190476195]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.615384615384616, 1.358974358974359, 1.8461538461538463, 1.56]","[0, 0, 6.75, 3.0, 1.0, 0.4444444444444444]","[0, 0, 0, 0, 0, 0]","[0, 1, 9.0, 2.0, 1.8, 0.875]","[0, 0, 4.354838709677419, 1.4516129032258063, 1.2857142857142858, 1.087719298245614]","[0, 0, 5.165217391304348, 1.434782608695652, 2.7333333333333334, 1.0087719298245614]","[0, 0, 11.853658536585366, 2.3414634146341466, 1.0, 1.7083333333333333]","[0, 1, 2.2131147540983607, 1.2295081967213115, 4.75, 1.0166666666666666]","[0, 1, 5.869565217391304, 2.0869565217391304, 0.8888888888888888, 0.8518518518518519]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.101265822784811, 1.2721518987341773, 2.8461538461538463, 1.0128205128205128]","[0, 0, 6.031914893617021, 1.819148936170213, 1.5217391304347827, 0.9215686274509803]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.762295081967213, 1.2295081967213115, 3.272727272727273, 4.066666666666666]","[0, 0, 0, 0, 0, 0]"
101,2017-08-05,20170805WOLT0,"[0, 1, 7.0, 1.7555555555555555, 1.3666666666666667, 1.1538461538461537]","[0, 0, 5.785714285714286, 1.8826530612244898, 1.275, 4.355555555555555]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.116022099447514, 1.6574585635359116, 1.875, 3.175438596491228]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.8820224719101124, 1.2808988764044944, 1.8409090909090908, 6.245614035087719]","[0, 0, 4.647540983606557, 1.5491803278688525, 1.7619047619047619, 1.4022988505747125]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 0.0, 0, 0.6666666666666666]","[0, 0, 4.5, 1.625, 1.6, 4.0]","[1, 0, 4.142465753424657, 1.2986301369863014, 3.740740740740741, 6.083333333333334]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.123711340206185, 1.5618556701030926, 2.4545454545454546, 4.6190476190476195]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.615384615384616, 1.358974358974359, 1.8461538461538463, 1.56]","[0, 0, 6.75, 3.0, 1.0, 0.4444444444444444]","[0, 0, 0, 0, 0, 0]","[0, 1, 8.790697674418606, 2.0232558139534884, 1.5, 0.8431372549019608]","[0, 1, 4.36764705882353, 1.4558823529411764, 1.2857142857142858, 1.1333333333333333]","[0, 0, 5.165217391304348, 1.434782608695652, 2.7333333333333334, 1.0087719298245614]","[0, 0, 11.853658536585366, 2.3414634146341466, 1.0, 1.7083333333333333]","[0, 0, 2.2131147540983607, 1.2295081967213115, 4.75, 1.0166666666666666]","[0, 0, 5.869565217391304, 2.0869565217391304, 0.8888888888888888, 0.8518518518518519]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.0754716981132075, 1.2641509433962264, 2.8461538461538463, 1.0]","[0, 0, 6.031914893617021, 1.819148936170213, 1.5217391304347827, 0.9215686274509803]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.762295081967213, 1.2295081967213115, 3.272727272727273, 4.066666666666666]","[0, 0, 0, 0, 0, 0]"
102,2017-08-06,20170806WOLT0,"[0, 0, 7.0, 1.7555555555555555, 1.3666666666666667, 1.1538461538461537]","[0, 0, 5.785714285714286, 1.8826530612244898, 1.275, 4.355555555555555]","[0, 0, 0, 0, 0, 0]","[0, 1, 6.016304347826087, 1.6630434782608694, 1.9375, 3.066666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.8820224719101124, 1.2808988764044944, 1.8409090909090908, 6.245614035087719]","[0, 0, 4.647540983606557, 1.5491803278688525, 1.7619047619047619, 1.4022988505747125]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 0.0, 0, 0.6666666666666666]","[0, 0, 4.5, 1.625, 1.6, 4.0]","[0, 0, 4.142465753424657, 1.2986301369863014, 3.740740740740741, 6.083333333333334]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.123711340206185, 1.5618556701030926, 2.4545454545454546, 4.6190476190476195]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.615384615384616, 1.358974358974359, 1.8461538461538463, 1.56]","[0, 0, 6.75, 3.0, 1.0, 0.4444444444444444]","[0, 0, 0, 0, 0, 0]","[0, 0, 8.790697674418606, 2.0232558139534884, 1.5, 0.8431372549019608]","[0, 0, 4.36764705882353, 1.4558823529411764, 1.2857142857142858, 1.1333333333333333]","[0, 0, 5.165217391304348, 1.434782608695652, 2.7333333333333334, 1.0087719298245614]","[0, 0, 11.853658536585366, 2.3414634146341466, 1.0, 1.7083333333333333]","[0, 1, 2.142857142857143, 1.1904761904761905, 4.875, 1.024390243902439]","[0, 1, 5.4, 2.04, 1.0, 0.8333333333333334]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.0754716981132075, 1.2641509433962264, 2.8461538461538463, 1.0]","[0, 0, 6.031914893617021, 1.819148936170213, 1.5217391304347827, 0.9215686274509803]","[0, 0, 0, 0, 0, 0]","[1, 0, 3.752895752895753, 1.2857142857142858, 3.25, 4.111111111111111]","[0, 0, 0, 0, 0, 0]"
103,2017-08-08,20170808KTLT0,"[0, 0, 7.0, 1.7555555555555555, 1.3666666666666667, 1.1538461538461537]","[0, 0, 5.785714285714286, 1.8826530612244898, 1.275, 4.355555555555555]","[0, 0, 0, 0, 0, 0]","[0, 1, 5.919786096256685, 1.6524064171122994, 1.9090909090909092, 2.9682539682539684]","[0, 0, 0, 0, 0, 0]","[1, 0, 2.8877005347593583, 1.267379679144385, 1.9111111111111112, 6.233333333333333]","[0, 0, 4.647540983606557, 1.5491803278688525, 1.7619047619047619, 1.4022988505747125]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 0.0, 0, 0.6666666666666666]","[0, 0, 4.5, 1.625, 1.6, 4.0]","[0, 0, 4.142465753424657, 1.2986301369863014, 3.740740740740741, 6.083333333333334]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.123711340206185, 1.5618556701030926, 2.4545454545454546, 4.6190476190476195]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.615384615384616, 1.358974358974359, 1.8461538461538463, 1.56]","[0, 0, 6.75, 3.0, 1.0, 0.4444444444444444]","[0, 0, 0, 0, 0, 0]","[0, 0, 8.790697674418606, 2.0232558139534884, 1.5, 0.8431372549019608]","[0, 0, 4.36764705882353, 1.4558823529411764, 1.2857142857142858, 1.1333333333333333]","[0, 0, 5.165217391304348, 1.434782608695652, 2.7333333333333334, 1.0087719298245614]","[0, 0, 11.853658536585366, 2.3414634146341466, 1.0, 1.7083333333333333]","[0, 1, 2.0930232558139537, 1.2093023255813953, 4.444444444444445, 1.0238095238095237]","[0, 1, 4.821428571428571, 1.8214285714285714, 1.2222222222222223, 0.8484848484848485]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.166666666666666, 1.2777777777777777, 3.0, 1.0]","[0, 0, 6.031914893617021, 1.819148936170213, 1.5217391304347827, 0.9215686274509803]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.752895752895753, 1.2857142857142858, 3.25, 4.111111111111111]","[0, 0, 0, 0, 0, 0]"
