,date,game_key,장민익,임진우,이현호,안규영,니퍼트,강동연,김명성,윤명준,함덕주,박진우,홍영현,한주성,최병욱,전용훈,박성민,채지선,남경호,고봉재,보우덴,김성배,정재훈,장원준,이현승,이용찬,이원재,이용호,김강률,홍상삼,진야곱,성영훈,유희관,조승수,오현택,고원준,허준혁,오장훈
95,2016-08-02,20160802LGOB0,"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 5.181818181818182, 1.3636363636363635, 1.8333333333333333, 1.1]","[0, 0, 5.684210526315789, 1.8421052631578947, 1.5714285714285714, 2.375]","[0, 0, 3.161392405063291, 1.2626582278481013, 2.526315789473684, 6.196078431372548]","[0, 0, 11.25, 2.25, 0.75, 0.6666666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.640449438202247, 1.2808988764044944, 2.25, 0.9888888888888889]","[0, 0, 7.2, 2.0, 1.0, 0.625]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.352941176470588, 2.2941176470588234, 1.2, 1.1333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 16.2, 1.7999999999999998, 2.0, 0.5555555555555556]","[0, 0, 3.758522727272727, 1.1505681818181819, 2.7567567567567566, 6.175438596491228]","[0, 0, 3.0, 1.3333333333333333, 2, 1.5]","[0, 0, 3.155844155844156, 1.1103896103896103, 3.235294117647059, 1.1666666666666667]","[0, 0, 3.3217665615141954, 1.4384858044164037, 1.6470588235294117, 6.215686274509804]","[0, 0, 4.615384615384616, 1.435897435897436, 3.1, 1.054054054054054]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.033898305084746, 1.7288135593220337, 0.8461538461538461, 1.1568627450980393]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.7272727272727275, 1.75, 1.6153846153846154, 1.2222222222222223]","[0, 0, 0, 0, 0, 0]","[1, 0, 4.439353099730458, 1.5525606469002695, 1.3953488372093024, 6.183333333333334]","[0, 0, 15.428571428571427, 2.571428571428571, 0, 1.1666666666666667]","[0, 0, 5.033898305084746, 1.423728813559322, 5.0, 1.0350877192982457]","[0, 0, 4.846153846153846, 1.5384615384615385, 1.8571428571428572, 1.4444444444444444]","[0, 0, 4.6702702702702705, 1.3621621621621622, 1.8181818181818181, 3.8541666666666665]","[0, 0, 0, 0, 0, 0]"
96,2016-08-03,20160803LGOB0,"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 5.029411764705882, 1.3529411764705883, 1.8333333333333333, 1.096774193548387]","[0, 0, 5.684210526315789, 1.8421052631578947, 1.5714285714285714, 2.375]","[0, 0, 3.161392405063291, 1.2626582278481013, 2.526315789473684, 6.196078431372548]","[0, 0, 11.25, 2.25, 0.75, 0.6666666666666666]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.4838709677419355, 1.2580645161290323, 2.375, 1.0]","[0, 0, 7.2, 2.0, 1.0, 0.625]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.352941176470588, 2.2941176470588234, 1.2, 1.1333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 10.125, 1.875, 3.0, 0.6666666666666666]","[0, 0, 3.758522727272727, 1.1505681818181819, 2.7567567567567566, 6.175438596491228]","[0, 1, 4.5, 1.5, 2, 1.3333333333333333]","[0, 1, 3.267515923566879, 1.127388535031847, 3.2941176470588234, 1.162962962962963]","[0, 0, 3.3217665615141954, 1.4384858044164037, 1.6470588235294117, 6.215686274509804]","[0, 1, 4.829268292682927, 1.4390243902439024, 2.909090909090909, 1.0789473684210527]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 5.4, 1.8, 0.7857142857142857, 1.1111111111111112]","[0, 0, 0, 0, 0, 0]","[1, 0, 6.0, 1.7777777777777777, 1.5925925925925926, 1.2162162162162162]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.439353099730458, 1.5525606469002695, 1.3953488372093024, 6.183333333333334]","[0, 0, 15.428571428571427, 2.571428571428571, 0, 1.1666666666666667]","[0, 0, 5.033898305084746, 1.423728813559322, 5.0, 1.0350877192982457]","[0, 0, 4.846153846153846, 1.5384615384615385, 1.8571428571428572, 1.4444444444444444]","[0, 0, 4.6702702702702705, 1.3621621621621622, 1.8181818181818181, 3.8541666666666665]","[0, 0, 0, 0, 0, 0]"
97,2016-08-04,20160804LGOB0,"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 5.09433962264151, 1.3584905660377358, 1.9166666666666667, 1.1041666666666667]","[1, 0, 5.785714285714286, 1.885714285714286, 1.0833333333333333, 2.5925925925925926]","[0, 0, 3.161392405063291, 1.2626582278481013, 2.526315789473684, 6.196078431372548]","[0, 1, 10.8, 2.2, 1.0, 0.7142857142857143]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.306122448979592, 1.316326530612245, 2.3333333333333335, 1.0208333333333333]","[0, 1, 8.4375, 2.625, 0.7142857142857143, 0.5925925925925926]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.352941176470588, 2.2941176470588234, 1.2, 1.1333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 7.363636363636363, 1.3636363636363638, 5.0, 0.7333333333333333]","[0, 0, 3.758522727272727, 1.1505681818181819, 2.7567567567567566, 6.175438596491228]","[0, 1, 6.75, 1.5, 4, 1.3333333333333333]","[0, 0, 3.267515923566879, 1.127388535031847, 3.2941176470588234, 1.162962962962963]","[0, 0, 3.3217665615141954, 1.4384858044164037, 1.6470588235294117, 6.215686274509804]","[0, 1, 4.790322580645162, 1.4516129032258063, 2.909090909090909, 1.0598290598290598]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.4, 1.8, 0.7857142857142857, 1.1111111111111112]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.0, 1.7777777777777777, 1.5925925925925926, 1.2162162162162162]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.439353099730458, 1.5525606469002695, 1.3953488372093024, 6.183333333333334]","[0, 0, 15.428571428571427, 2.571428571428571, 0, 1.1666666666666667]","[0, 0, 5.033898305084746, 1.423728813559322, 5.0, 1.0350877192982457]","[0, 0, 4.846153846153846, 1.5384615384615385, 1.8571428571428572, 1.4444444444444444]","[0, 1, 4.846153846153846, 1.3846153846153846, 1.68, 3.823529411764706]","[0, 0, 0, 0, 0, 0]"
98,2016-08-05,20160805OBLT0,"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.09433962264151, 1.3584905660377358, 1.9166666666666667, 1.1041666666666667]","[0, 0, 5.785714285714286, 1.885714285714286, 1.0833333333333333, 2.5925925925925926]","[0, 0, 3.161392405063291, 1.2626582278481013, 2.526315789473684, 6.196078431372548]","[0, 1, 9.529411764705882, 1.9411764705882353, 1.0, 0.7083333333333334]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.306122448979592, 1.316326530612245, 2.3333333333333335, 1.0208333333333333]","[0, 1, 7.5, 2.3333333333333335, 0.8571428571428571, 0.6]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.352941176470588, 2.2941176470588234, 1.2, 1.1333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.363636363636363, 1.3636363636363638, 5.0, 0.7333333333333333]","[0, 0, 3.758522727272727, 1.1505681818181819, 2.7567567567567566, 6.175438596491228]","[0, 1, 7.5, 1.5, 4, 1.2]","[0, 0, 3.267515923566879, 1.127388535031847, 3.2941176470588234, 1.162962962962963]","[1, 0, 3.496987951807229, 1.4548192771084336, 1.6981132075471699, 6.148148148148149]","[0, 0, 4.790322580645162, 1.4516129032258063, 2.909090909090909, 1.0598290598290598]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.4, 1.8, 0.7857142857142857, 1.1111111111111112]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.0, 1.7777777777777777, 1.5925925925925926, 1.2162162162162162]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.439353099730458, 1.5525606469002695, 1.3953488372093024, 6.183333333333334]","[0, 0, 15.428571428571427, 2.571428571428571, 0, 1.1666666666666667]","[0, 0, 5.033898305084746, 1.423728813559322, 5.0, 1.0350877192982457]","[0, 0, 4.846153846153846, 1.5384615384615385, 1.8571428571428572, 1.4444444444444444]","[0, 0, 4.846153846153846, 1.3846153846153846, 1.68, 3.823529411764706]","[0, 0, 0, 0, 0, 0]"
99,2016-08-06,20160806OBLT0,"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 5.201834862385321, 1.403669724770642, 1.9166666666666667, 1.101010101010101]","[0, 0, 5.785714285714286, 1.885714285714286, 1.0833333333333333, 2.5925925925925926]","[0, 0, 3.161392405063291, 1.2626582278481013, 2.526315789473684, 6.196078431372548]","[0, 1, 10.5, 2.0, 1.0, 0.6666666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.306122448979592, 1.316326530612245, 2.3333333333333335, 1.0208333333333333]","[0, 1, 9.0, 2.6666666666666665, 0.75, 0.5454545454545454]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.352941176470588, 2.2941176470588234, 1.2, 1.1333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 6.75, 1.5, 5.0, 0.6666666666666666]","[1, 0, 3.764075067024129, 1.1420911528150135, 2.710526315789474, 6.216666666666667]","[0, 0, 7.5, 1.5, 4, 1.2]","[0, 0, 3.267515923566879, 1.127388535031847, 3.2941176470588234, 1.162962962962963]","[0, 0, 3.496987951807229, 1.4548192771084336, 1.6981132075471699, 6.148148148148149]","[0, 0, 4.790322580645162, 1.4516129032258063, 2.909090909090909, 1.0598290598290598]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.4, 1.8, 0.7857142857142857, 1.1111111111111112]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.0, 1.7777777777777777, 1.5925925925925926, 1.2162162162162162]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.439353099730458, 1.5525606469002695, 1.3953488372093024, 6.183333333333334]","[0, 0, 15.428571428571427, 2.571428571428571, 0, 1.1666666666666667]","[0, 0, 5.033898305084746, 1.423728813559322, 5.0, 1.0350877192982457]","[0, 0, 4.846153846153846, 1.5384615384615385, 1.8571428571428572, 1.4444444444444444]","[0, 0, 4.846153846153846, 1.3846153846153846, 1.68, 3.823529411764706]","[0, 0, 0, 0, 0, 0]"
100,2016-08-07,20160807OBLT0,"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.201834862385321, 1.403669724770642, 1.9166666666666667, 1.101010101010101]","[0, 0, 5.785714285714286, 1.885714285714286, 1.0833333333333333, 2.5925925925925926]","[0, 0, 3.161392405063291, 1.2626582278481013, 2.526315789473684, 6.196078431372548]","[0, 0, 10.5, 2.0, 1.0, 0.6666666666666666]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.272727272727273, 1.3333333333333333, 2.3333333333333335, 1.0]","[0, 0, 9.0, 2.6666666666666665, 0.75, 0.5454545454545454]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.352941176470588, 2.2941176470588234, 1.2, 1.1333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.75, 1.5, 5.0, 0.6666666666666666]","[0, 0, 3.764075067024129, 1.1420911528150135, 2.710526315789474, 6.216666666666667]","[0, 1, 5.869565217391304, 1.3043478260869565, 4.0, 1.277777777777778]","[0, 0, 3.267515923566879, 1.127388535031847, 3.2941176470588234, 1.162962962962963]","[0, 0, 3.496987951807229, 1.4548192771084336, 1.6981132075471699, 6.148148148148149]","[0, 1, 4.813953488372094, 1.4186046511627908, 3.0, 1.075]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.4, 1.8, 0.7857142857142857, 1.1111111111111112]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.0, 1.7777777777777777, 1.5925925925925926, 1.2162162162162162]","[0, 0, 0, 0, 0, 0]","[1, 0, 4.270408163265307, 1.5, 1.5116279069767442, 6.222222222222221]","[0, 0, 15.428571428571427, 2.571428571428571, 0, 1.1666666666666667]","[0, 0, 5.033898305084746, 1.423728813559322, 5.0, 1.0350877192982457]","[0, 0, 4.846153846153846, 1.5384615384615385, 1.8571428571428572, 1.4444444444444444]","[0, 1, 4.655172413793104, 1.3891625615763545, 1.72, 3.7592592592592595]","[0, 0, 0, 0, 0, 0]"
101,2016-08-09,20160809HTOB0,"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 6.026785714285714, 1.4732142857142856, 1.8461538461538463, 1.0980392156862746]","[0, 0, 5.785714285714286, 1.885714285714286, 1.0833333333333333, 2.5925925925925926]","[1, 0, 3.186335403726708, 1.2763975155279503, 2.5789473684210527, 5.962962962962963]","[0, 0, 10.5, 2.0, 1.0, 0.6666666666666666]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.176470588235294, 1.2941176470588236, 2.4444444444444446, 1.0]","[0, 1, 7.7142857142857135, 2.2857142857142856, 0.875, 0.5833333333333334]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.352941176470588, 2.2941176470588234, 1.2, 1.1333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.5, 1.0, 7.0, 0.8571428571428571]","[0, 0, 3.764075067024129, 1.1420911528150135, 2.710526315789474, 6.216666666666667]","[0, 0, 5.869565217391304, 1.3043478260869565, 4.0, 1.277777777777778]","[0, 0, 3.267515923566879, 1.127388535031847, 3.2941176470588234, 1.162962962962963]","[0, 0, 3.496987951807229, 1.4548192771084336, 1.6981132075471699, 6.148148148148149]","[0, 0, 4.813953488372094, 1.4186046511627908, 3.0, 1.075]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.4, 1.8, 0.7857142857142857, 1.1111111111111112]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.0, 1.7777777777777777, 1.5925925925925926, 1.2162162162162162]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.270408163265307, 1.5, 1.5116279069767442, 6.222222222222221]","[0, 0, 15.428571428571427, 2.571428571428571, 0, 1.1666666666666667]","[0, 0, 5.033898305084746, 1.423728813559322, 5.0, 1.0350877192982457]","[0, 0, 4.846153846153846, 1.5384615384615385, 1.8571428571428572, 1.4444444444444444]","[0, 0, 4.655172413793104, 1.3891625615763545, 1.72, 3.7592592592592595]","[0, 0, 0, 0, 0, 0]"
102,2016-08-10,20160810HTOB0,"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 6.6902654867256635, 1.5663716814159292, 1.8461538461538463, 1.0761904761904761]","[1, 0, 5.926829268292683, 1.8658536585365855, 1.25, 2.7333333333333334]","[0, 0, 3.186335403726708, 1.2763975155279503, 2.5789473684210527, 5.962962962962963]","[0, 0, 10.5, 2.0, 1.0, 0.6666666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.176470588235294, 1.2941176470588236, 2.4444444444444446, 1.0]","[0, 0, 7.7142857142857135, 2.2857142857142856, 0.875, 0.5833333333333334]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.352941176470588, 2.2941176470588234, 1.2, 1.1333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.05, 0.8999999999999999, 8.0, 0.8333333333333334]","[0, 0, 3.764075067024129, 1.1420911528150135, 2.710526315789474, 6.216666666666667]","[0, 0, 5.869565217391304, 1.3043478260869565, 4.0, 1.277777777777778]","[0, 0, 3.267515923566879, 1.127388535031847, 3.2941176470588234, 1.162962962962963]","[0, 0, 3.496987951807229, 1.4548192771084336, 1.6981132075471699, 6.148148148148149]","[0, 0, 4.813953488372094, 1.4186046511627908, 3.0, 1.075]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.4, 1.8, 0.7857142857142857, 1.1111111111111112]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.0, 1.7777777777777777, 1.5925925925925926, 1.2162162162162162]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.270408163265307, 1.5, 1.5116279069767442, 6.222222222222221]","[0, 0, 15.428571428571427, 2.571428571428571, 0, 1.1666666666666667]","[0, 0, 5.033898305084746, 1.423728813559322, 5.0, 1.0350877192982457]","[0, 0, 4.846153846153846, 1.5384615384615385, 1.8571428571428572, 1.4444444444444444]","[0, 1, 5.054187192118226, 1.4482758620689655, 1.72, 3.5614035087719302]","[0, 0, 0, 0, 0, 0]"
103,2016-08-11,20160811OBSS0,"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.6902654867256635, 1.5663716814159292, 1.8461538461538463, 1.0761904761904761]","[0, 0, 5.926829268292683, 1.8658536585365855, 1.25, 2.7333333333333334]","[0, 0, 3.186335403726708, 1.2763975155279503, 2.5789473684210527, 5.962962962962963]","[0, 0, 10.5, 2.0, 1.0, 0.6666666666666666]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.0857142857142854, 1.2571428571428571, 2.6666666666666665, 1.0]","[0, 0, 7.7142857142857135, 2.2857142857142856, 0.875, 0.5833333333333334]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.352941176470588, 2.2941176470588234, 1.2, 1.1333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.05, 0.8999999999999999, 8.0, 0.8333333333333334]","[0, 0, 3.764075067024129, 1.1420911528150135, 2.710526315789474, 6.216666666666667]","[0, 1, 5.625, 1.5, 2.0, 1.1428571428571428]","[0, 0, 3.267515923566879, 1.127388535031847, 3.2941176470588234, 1.162962962962963]","[1, 0, 3.5485714285714285, 1.457142857142857, 1.6842105263157894, 6.140350877192983]","[0, 1, 4.740458015267175, 1.3969465648854962, 3.090909090909091, 1.065040650406504]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.4, 1.8, 0.7857142857142857, 1.1111111111111112]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.0, 1.7777777777777777, 1.5925925925925926, 1.2162162162162162]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.270408163265307, 1.5, 1.5116279069767442, 6.222222222222221]","[0, 0, 15.428571428571427, 2.571428571428571, 0, 1.1666666666666667]","[0, 0, 5.033898305084746, 1.423728813559322, 5.0, 1.0350877192982457]","[0, 0, 4.846153846153846, 1.5384615384615385, 1.8571428571428572, 1.4444444444444444]","[0, 0, 5.054187192118226, 1.4482758620689655, 1.72, 3.5614035087719302]","[0, 0, 0, 0, 0, 0]"
104,2016-08-12,20160812OBSS0,"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.6902654867256635, 1.5663716814159292, 1.8461538461538463, 1.0761904761904761]","[0, 0, 5.926829268292683, 1.8658536585365855, 1.25, 2.7333333333333334]","[0, 0, 3.186335403726708, 1.2763975155279503, 2.5789473684210527, 5.962962962962963]","[0, 0, 10.5, 2.0, 1.0, 0.6666666666666666]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.0, 1.2222222222222223, 2.6666666666666665, 1.0]","[0, 1, 6.75, 2.25, 0.7777777777777778, 0.6153846153846154]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.352941176470588, 2.2941176470588234, 1.2, 1.1333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 7.043478260869565, 1.1739130434782608, 9.0, 0.8518518518518519]","[1, 0, 4.088772845953002, 1.1984334203655351, 2.6097560975609757, 6.07936507936508]","[0, 1, 5.1923076923076925, 1.5, 2.0, 1.0833333333333333]","[0, 0, 3.267515923566879, 1.127388535031847, 3.2941176470588234, 1.162962962962963]","[0, 0, 3.5485714285714285, 1.457142857142857, 1.6842105263157894, 6.140350877192983]","[0, 1, 4.634328358208955, 1.3656716417910448, 3.090909090909091, 1.0634920634920635]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.4, 1.8, 0.7857142857142857, 1.1111111111111112]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.0, 1.7777777777777777, 1.5925925925925926, 1.2162162162162162]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.270408163265307, 1.5, 1.5116279069767442, 6.222222222222221]","[0, 0, 15.428571428571427, 2.571428571428571, 0, 1.1666666666666667]","[0, 0, 5.033898305084746, 1.423728813559322, 5.0, 1.0350877192982457]","[0, 0, 4.846153846153846, 1.5384615384615385, 1.8571428571428572, 1.4444444444444444]","[0, 0, 5.054187192118226, 1.4482758620689655, 1.72, 3.5614035087719302]","[0, 0, 0, 0, 0, 0]"
105,2016-08-13,20160813WOOB0,"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.6902654867256635, 1.5663716814159292, 1.8461538461538463, 1.0761904761904761]","[0, 0, 5.926829268292683, 1.8658536585365855, 1.25, 2.7333333333333334]","[0, 0, 3.186335403726708, 1.2763975155279503, 2.5789473684210527, 5.962962962962963]","[0, 0, 10.5, 2.0, 1.0, 0.6666666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.0, 1.2222222222222223, 2.6666666666666665, 1.0]","[0, 1, 6.230769230769231, 2.1923076923076925, 0.7, 0.619047619047619]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.352941176470588, 2.2941176470588234, 1.2, 1.1333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 6.4799999999999995, 1.0799999999999998, 10.0, 0.8333333333333334]","[0, 0, 4.088772845953002, 1.1984334203655351, 2.6097560975609757, 6.07936507936508]","[0, 0, 5.1923076923076925, 1.5, 2.0, 1.0833333333333333]","[0, 0, 3.267515923566879, 1.127388535031847, 3.2941176470588234, 1.162962962962963]","[0, 0, 3.5485714285714285, 1.457142857142857, 1.6842105263157894, 6.140350877192983]","[0, 0, 4.634328358208955, 1.3656716417910448, 3.090909090909091, 1.0634920634920635]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.4, 1.8, 0.7857142857142857, 1.1111111111111112]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.0, 1.7777777777777777, 1.5925925925925926, 1.2162162162162162]","[0, 0, 0, 0, 0, 0]","[1, 0, 4.314769975786925, 1.4891041162227603, 1.6222222222222222, 6.257575757575757]","[0, 0, 15.428571428571427, 2.571428571428571, 0, 1.1666666666666667]","[0, 0, 5.033898305084746, 1.423728813559322, 5.0, 1.0350877192982457]","[0, 0, 4.846153846153846, 1.5384615384615385, 1.8571428571428572, 1.4444444444444444]","[0, 0, 5.054187192118226, 1.4482758620689655, 1.72, 3.5614035087719302]","[0, 0, 0, 0, 0, 0]"
106,2016-08-14,20160814WOOB0,"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.6902654867256635, 1.5663716814159292, 1.8461538461538463, 1.0761904761904761]","[0, 0, 5.926829268292683, 1.8658536585365855, 1.25, 2.7333333333333334]","[1, 0, 3.0970588235294114, 1.2352941176470589, 2.6842105263157894, 5.964912280701754]","[0, 0, 10.5, 2.0, 1.0, 0.6666666666666666]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.5, 1.3055555555555556, 2.4, 0.972972972972973]","[0, 0, 6.230769230769231, 2.1923076923076925, 0.7, 0.619047619047619]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.352941176470588, 2.2941176470588234, 1.2, 1.1333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.4799999999999995, 1.0799999999999998, 10.0, 0.8333333333333334]","[0, 0, 4.088772845953002, 1.1984334203655351, 2.6097560975609757, 6.07936507936508]","[0, 0, 5.1923076923076925, 1.5, 2.0, 1.0833333333333333]","[0, 0, 3.267515923566879, 1.127388535031847, 3.2941176470588234, 1.162962962962963]","[0, 0, 3.5485714285714285, 1.457142857142857, 1.6842105263157894, 6.140350877192983]","[0, 0, 4.634328358208955, 1.3656716417910448, 3.090909090909091, 1.0634920634920635]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.4, 1.8, 0.7857142857142857, 1.1111111111111112]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.0, 1.7777777777777777, 1.5925925925925926, 1.2162162162162162]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.314769975786925, 1.4891041162227603, 1.6222222222222222, 6.257575757575757]","[0, 0, 15.428571428571427, 2.571428571428571, 0, 1.1666666666666667]","[0, 0, 5.033898305084746, 1.423728813559322, 5.0, 1.0350877192982457]","[0, 0, 4.846153846153846, 1.5384615384615385, 1.8571428571428572, 1.4444444444444444]","[0, 0, 5.054187192118226, 1.4482758620689655, 1.72, 3.5614035087719302]","[0, 0, 0, 0, 0, 0]"
