,date,game_key,김대유,김용주,조근종,류희운,조현우,김민수,엄상백,정성곤,주권,김재윤,배제성,조한욱,박세진,김태오,이대은,조병욱,이정현,이종혁,최건,김민,신병률,박시윤,박주현,쿠에바스,이정훈,손동현,알칸타라,전용주,이상동,이선우,금민철,전유수,윤근영,이상화,하준호,배우열
131,2019-09-11,20190911KTSS0,"[0, 0, 1.8243243243243243, 1.1756756756756757, 1.9090909090909092, 1.2982456140350878]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.793103448275862, 1.4482758620689655, 1.6666666666666667, 1.074074074074074]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.263157894736842, 1.5789473684210527, 1.6, 1.0555555555555556]","[1, 0, 4.478672985781991, 1.3933649289099528, 1.8076923076923077, 3.349206349206349]","[0, 0, 8.217391304347826, 2.0217391304347827, 0.9090909090909091, 1.2266666666666668]","[0, 1, 5.6103896103896105, 1.5974025974025974, 1.8571428571428572, 1.0266666666666666]","[0, 0, 3.176470588235294, 1.0735294117647058, 3.0714285714285716, 1.0625]","[0, 1, 2.094827586206897, 0.7758620689655172, 3.6666666666666665, 1.1372549019607843]","[0, 0, 3.8571428571428568, 1.4553571428571428, 1.56, 4.48]","[0, 0, 0.0, 1.0, 0, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.75, 3.375, 0.0, 0.8888888888888888]","[0, 0, 4.384615384615385, 1.5128205128205128, 1.3783783783783783, 2.1666666666666665]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.7142857142857135, 1.4571428571428573, 1.125, 1.4583333333333333]","[0, 0, 2.4545454545454546, 2.4545454545454546, 1.0, 0.9166666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.975429975429975, 1.5995085995085996, 1.2333333333333334, 5.652777777777778]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.5702479338842976, 1.152892561983471, 2.185185185185185, 6.205128205128205]","[0, 0, 0, 0, 0, 0]","[0, 1, 6.29126213592233, 1.8932038834951455, 0.8076923076923077, 1.1444444444444446]","[0, 0, 3.980769230769231, 1.2371794871794872, 4.090909090909091, 6.5]","[0, 0, 7.7142857142857135, 3.8571428571428568, 0.16666666666666666, 0.7777777777777778]","[0, 0, 8.526315789473683, 1.2631578947368423, 0.0, 1.2666666666666666]","[0, 0, 0.0, 0.0, 0, 0.3333333333333333]","[0, 0, 4.660714285714286, 1.5357142857142858, 1.0833333333333333, 4.3076923076923075]","[0, 1, 3.1853932584269664, 1.247191011235955, 2.3529411764705883, 1.0595238095238095]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 0.6, 1.0, 0.8333333333333334]","[0, 0, 0, 0, 0, 0]"
132,2019-09-12,20190912NCKT0,"[0, 0, 1.8243243243243243, 1.1756756756756757, 1.9090909090909092, 1.2982456140350878]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.793103448275862, 1.4482758620689655, 1.6666666666666667, 1.074074074074074]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.263157894736842, 1.5789473684210527, 1.6, 1.0555555555555556]","[0, 0, 4.478672985781991, 1.3933649289099528, 1.8076923076923077, 3.349206349206349]","[0, 0, 8.217391304347826, 2.0217391304347827, 0.9090909090909091, 1.2266666666666668]","[0, 0, 5.6103896103896105, 1.5974025974025974, 1.8571428571428572, 1.0266666666666666]","[0, 1, 3.130434782608696, 1.0724637681159421, 3.0714285714285716, 1.0615384615384615]","[0, 1, 2.495798319327731, 0.8067226890756303, 3.5, 1.1333333333333333]","[1, 0, 3.747875354107649, 1.4447592067988668, 1.5769230769230769, 4.5256410256410255]","[0, 0, 0.0, 1.0, 0, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.75, 3.375, 0.0, 0.8888888888888888]","[0, 1, 4.329113924050633, 1.518987341772152, 1.3783783783783783, 2.135135135135135]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.7142857142857135, 1.4571428571428573, 1.125, 1.4583333333333333]","[0, 0, 2.4545454545454546, 2.4545454545454546, 1.0, 0.9166666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.975429975429975, 1.5995085995085996, 1.2333333333333334, 5.652777777777778]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.5702479338842976, 1.152892561983471, 2.185185185185185, 6.205128205128205]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.29126213592233, 1.8932038834951455, 0.8076923076923077, 1.1444444444444446]","[0, 0, 3.980769230769231, 1.2371794871794872, 4.090909090909091, 6.5]","[0, 0, 7.7142857142857135, 3.8571428571428568, 0.16666666666666666, 0.7777777777777778]","[0, 0, 8.526315789473683, 1.2631578947368423, 0.0, 1.2666666666666666]","[0, 0, 0.0, 0.0, 0, 0.3333333333333333]","[0, 0, 4.660714285714286, 1.5357142857142858, 1.0833333333333333, 4.3076923076923075]","[0, 1, 3.098360655737705, 1.2459016393442623, 2.411764705882353, 1.0701754385964912]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 0.6, 1.0, 0.8333333333333334]","[0, 0, 0, 0, 0, 0]"
133,2019-09-13,20190913NCKT0,"[0, 0, 1.8243243243243243, 1.1756756756756757, 1.9090909090909092, 1.2982456140350878]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.793103448275862, 1.4482758620689655, 1.6666666666666667, 1.074074074074074]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.263157894736842, 1.5789473684210527, 1.6, 1.0555555555555556]","[0, 0, 4.478672985781991, 1.3933649289099528, 1.8076923076923077, 3.349206349206349]","[0, 0, 8.217391304347826, 2.0217391304347827, 0.9090909090909091, 1.2266666666666668]","[0, 0, 5.6103896103896105, 1.5974025974025974, 1.8571428571428572, 1.0266666666666666]","[0, 1, 3.0710900473933647, 1.052132701421801, 3.142857142857143, 1.0656565656565655]","[0, 1, 2.4545454545454546, 0.8429752066115702, 3.1818181818181817, 1.1203703703703705]","[0, 0, 3.747875354107649, 1.4447592067988668, 1.5769230769230769, 4.5256410256410255]","[0, 0, 0.0, 1.0, 0, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.75, 3.375, 0.0, 0.8888888888888888]","[0, 0, 4.329113924050633, 1.518987341772152, 1.3783783783783783, 2.135135135135135]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.7142857142857135, 1.4571428571428573, 1.125, 1.4583333333333333]","[0, 0, 2.4545454545454546, 2.4545454545454546, 1.0, 0.9166666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.975429975429975, 1.5995085995085996, 1.2333333333333334, 5.652777777777778]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[1, 0, 3.442231075697211, 1.141434262948207, 2.1228070175438596, 6.197530864197531]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.29126213592233, 1.8932038834951455, 0.8076923076923077, 1.1444444444444446]","[0, 0, 3.980769230769231, 1.2371794871794872, 4.090909090909091, 6.5]","[0, 0, 7.7142857142857135, 3.8571428571428568, 0.16666666666666666, 0.7777777777777778]","[0, 0, 8.526315789473683, 1.2631578947368423, 0.0, 1.2666666666666666]","[0, 0, 0.0, 0.0, 0, 0.3333333333333333]","[0, 0, 4.660714285714286, 1.5357142857142858, 1.0833333333333333, 4.3076923076923075]","[0, 0, 3.098360655737705, 1.2459016393442623, 2.411764705882353, 1.0701754385964912]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 0.6, 1.0, 0.8333333333333334]","[0, 0, 0, 0, 0, 0]"
134,2019-09-14,20190914WOKT0,"[0, 0, 1.8243243243243243, 1.1756756756756757, 1.9090909090909092, 1.2982456140350878]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.793103448275862, 1.4482758620689655, 1.6666666666666667, 1.074074074074074]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.263157894736842, 1.5789473684210527, 1.6, 1.0555555555555556]","[0, 0, 4.478672985781991, 1.3933649289099528, 1.8076923076923077, 3.349206349206349]","[0, 0, 8.217391304347826, 2.0217391304347827, 0.9090909090909091, 1.2266666666666668]","[0, 0, 5.6103896103896105, 1.5974025974025974, 1.8571428571428572, 1.0266666666666666]","[0, 1, 3.013953488372093, 1.0465116279069766, 3.142857142857143, 1.0696517412935325]","[0, 0, 2.4545454545454546, 0.8429752066115702, 3.1818181818181817, 1.1203703703703705]","[0, 0, 3.747875354107649, 1.4447592067988668, 1.5769230769230769, 4.5256410256410255]","[0, 0, 0.0, 1.0, 0, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.75, 3.375, 0.0, 0.8888888888888888]","[0, 1, 4.2749999999999995, 1.5125, 1.4054054054054055, 2.1052631578947367]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.7142857142857135, 1.4571428571428573, 1.125, 1.4583333333333333]","[0, 0, 2.4545454545454546, 2.4545454545454546, 1.0, 0.9166666666666666]","[0, 0, 0, 0, 0, 0]","[1, 0, 5.155131264916467, 1.6109785202863962, 1.3, 5.586666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.442231075697211, 1.141434262948207, 2.1228070175438596, 6.197530864197531]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.29126213592233, 1.8932038834951455, 0.8076923076923077, 1.1444444444444446]","[0, 0, 3.980769230769231, 1.2371794871794872, 4.090909090909091, 6.5]","[0, 0, 7.7142857142857135, 3.8571428571428568, 0.16666666666666666, 0.7777777777777778]","[0, 0, 8.526315789473683, 1.2631578947368423, 0.0, 1.2666666666666666]","[0, 0, 0.0, 0.0, 0, 0.3333333333333333]","[0, 0, 4.660714285714286, 1.5357142857142858, 1.0833333333333333, 4.3076923076923075]","[0, 1, 3.1935483870967745, 1.2580645161290323, 2.411764705882353, 1.0689655172413792]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 0.6, 1.0, 0.8333333333333334]","[0, 0, 0, 0, 0, 0]"
135,2019-09-15,20190915KTSK0,"[0, 0, 1.8243243243243243, 1.1756756756756757, 1.9090909090909092, 1.2982456140350878]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.793103448275862, 1.4482758620689655, 1.6666666666666667, 1.074074074074074]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.263157894736842, 1.5789473684210527, 1.6, 1.0555555555555556]","[0, 1, 5.277272727272727, 1.4454545454545455, 1.7857142857142858, 3.333333333333333]","[0, 0, 8.217391304347826, 2.0217391304347827, 0.9090909090909091, 1.2266666666666668]","[0, 0, 5.6103896103896105, 1.5974025974025974, 1.8571428571428572, 1.0266666666666666]","[0, 0, 3.013953488372093, 1.0465116279069766, 3.142857142857143, 1.0696517412935325]","[0, 1, 2.395161290322581, 0.8225806451612903, 3.1818181818181817, 1.1171171171171173]","[0, 0, 3.747875354107649, 1.4447592067988668, 1.5769230769230769, 4.5256410256410255]","[0, 0, 0.0, 1.0, 0, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.75, 3.375, 0.0, 0.8888888888888888]","[0, 1, 4.257261410788382, 1.5062240663900415, 1.4324324324324325, 2.0598290598290596]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.7142857142857135, 1.4571428571428573, 1.125, 1.4583333333333333]","[0, 0, 2.4545454545454546, 2.4545454545454546, 1.0, 0.9166666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.155131264916467, 1.6109785202863962, 1.3, 5.586666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.442231075697211, 1.141434262948207, 2.1228070175438596, 6.197530864197531]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.29126213592233, 1.8932038834951455, 0.8076923076923077, 1.1444444444444446]","[1, 0, 3.9444444444444446, 1.2345679012345678, 3.875, 6.48]","[0, 0, 7.7142857142857135, 3.8571428571428568, 0.16666666666666666, 0.7777777777777778]","[0, 0, 8.526315789473683, 1.2631578947368423, 0.0, 1.2666666666666666]","[0, 0, 0.0, 0.0, 0, 0.3333333333333333]","[0, 0, 4.660714285714286, 1.5357142857142858, 1.0833333333333333, 4.3076923076923075]","[0, 0, 3.1935483870967745, 1.2580645161290323, 2.411764705882353, 1.0689655172413792]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 0.6, 1.0, 0.8333333333333334]","[0, 0, 0, 0, 0, 0]"
136,2019-09-16,20190916LGKT0,"[0, 1, 2.423076923076923, 1.2307692307692308, 1.9166666666666667, 1.3]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.793103448275862, 1.4482758620689655, 1.6666666666666667, 1.074074074074074]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.263157894736842, 1.5789473684210527, 1.6, 1.0555555555555556]","[0, 1, 5.183035714285714, 1.419642857142857, 1.8928571428571428, 3.246376811594203]","[0, 0, 8.217391304347826, 2.0217391304347827, 0.9090909090909091, 1.2266666666666668]","[0, 0, 5.6103896103896105, 1.5974025974025974, 1.8571428571428572, 1.0266666666666666]","[0, 1, 2.9861751152073737, 1.0368663594470047, 3.2142857142857144, 1.0637254901960784]","[0, 0, 2.395161290322581, 0.8225806451612903, 3.1818181818181817, 1.1171171171171173]","[0, 0, 3.747875354107649, 1.4447592067988668, 1.5769230769230769, 4.5256410256410255]","[0, 0, 0.0, 1.0, 0, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.75, 3.375, 0.0, 0.8888888888888888]","[0, 0, 4.257261410788382, 1.5062240663900415, 1.4324324324324325, 2.0598290598290596]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.7142857142857135, 1.4571428571428573, 1.125, 1.4583333333333333]","[0, 0, 2.4545454545454546, 2.4545454545454546, 1.0, 0.9166666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.155131264916467, 1.6109785202863962, 1.3, 5.586666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.442231075697211, 1.141434262948207, 2.1228070175438596, 6.197530864197531]","[0, 0, 0, 0, 0, 0]","[1, 0, 6.113207547169812, 1.8396226415094339, 0.8076923076923077, 1.1397849462365592]","[0, 0, 3.9444444444444446, 1.2345679012345678, 3.875, 6.48]","[0, 0, 7.7142857142857135, 3.8571428571428568, 0.16666666666666666, 0.7777777777777778]","[0, 0, 8.526315789473683, 1.2631578947368423, 0.0, 1.2666666666666666]","[0, 0, 0.0, 0.0, 0, 0.3333333333333333]","[0, 0, 4.660714285714286, 1.5357142857142858, 1.0833333333333333, 4.3076923076923075]","[0, 1, 3.09375, 1.21875, 2.588235294117647, 1.0847457627118644]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 0.0, 0.375, 3.0, 0.8888888888888888]","[0, 0, 0, 0, 0, 0]"
137,2019-09-20,20190920KTLT0,"[0, 0, 2.423076923076923, 1.2307692307692308, 1.9166666666666667, 1.3]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.793103448275862, 1.4482758620689655, 1.6666666666666667, 1.074074074074074]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.263157894736842, 1.5789473684210527, 1.6, 1.0555555555555556]","[0, 0, 5.183035714285714, 1.419642857142857, 1.8928571428571428, 3.246376811594203]","[0, 0, 8.217391304347826, 2.0217391304347827, 0.9090909090909091, 1.2266666666666668]","[0, 0, 5.6103896103896105, 1.5974025974025974, 1.8571428571428572, 1.0266666666666666]","[0, 0, 2.9861751152073737, 1.0368663594470047, 3.2142857142857144, 1.0637254901960784]","[0, 0, 2.395161290322581, 0.8225806451612903, 3.1818181818181817, 1.1171171171171173]","[1, 0, 4.0353260869565215, 1.483695652173913, 1.5454545454545454, 4.54320987654321]","[0, 0, 0.0, 1.0, 0, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.75, 3.375, 0.0, 0.8888888888888888]","[0, 0, 4.257261410788382, 1.5062240663900415, 1.4324324324324325, 2.0598290598290596]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.7142857142857135, 1.4571428571428573, 1.125, 1.4583333333333333]","[0, 0, 2.4545454545454546, 2.4545454545454546, 1.0, 0.9166666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.155131264916467, 1.6109785202863962, 1.3, 5.586666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.442231075697211, 1.141434262948207, 2.1228070175438596, 6.197530864197531]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.113207547169812, 1.8396226415094339, 0.8076923076923077, 1.1397849462365592]","[0, 0, 3.9444444444444446, 1.2345679012345678, 3.875, 6.48]","[0, 0, 7.7142857142857135, 3.8571428571428568, 0.16666666666666666, 0.7777777777777778]","[0, 0, 8.526315789473683, 1.2631578947368423, 0.0, 1.2666666666666666]","[0, 0, 0.0, 0.0, 0, 0.3333333333333333]","[0, 0, 4.660714285714286, 1.5357142857142858, 1.0833333333333333, 4.3076923076923075]","[0, 0, 3.09375, 1.21875, 2.588235294117647, 1.0847457627118644]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 0.375, 3.0, 0.8888888888888888]","[0, 0, 0, 0, 0, 0]"
138,2019-09-21,20190921SSKT0,"[0, 0, 2.423076923076923, 1.2307692307692308, 1.9166666666666667, 1.3]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.793103448275862, 1.4482758620689655, 1.6666666666666667, 1.074074074074074]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.263157894736842, 1.5789473684210527, 1.6, 1.0555555555555556]","[0, 1, 5.352422907488986, 1.4669603524229073, 1.8275862068965518, 3.152777777777778]","[0, 0, 8.217391304347826, 2.0217391304347827, 0.9090909090909091, 1.2266666666666668]","[0, 0, 5.6103896103896105, 1.5974025974025974, 1.8571428571428572, 1.0266666666666666]","[0, 0, 2.9861751152073737, 1.0368663594470047, 3.2142857142857144, 1.0637254901960784]","[0, 1, 2.3203125, 0.796875, 3.272727272727273, 1.1228070175438596]","[0, 0, 4.0353260869565215, 1.483695652173913, 1.5454545454545454, 4.54320987654321]","[0, 0, 0.0, 1.0, 0, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.75, 3.375, 0.0, 0.8888888888888888]","[0, 0, 4.257261410788382, 1.5062240663900415, 1.4324324324324325, 2.0598290598290596]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.7142857142857135, 1.4571428571428573, 1.125, 1.4583333333333333]","[0, 0, 2.4545454545454546, 2.4545454545454546, 1.0, 0.9166666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.155131264916467, 1.6109785202863962, 1.3, 5.586666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[1, 0, 3.5689655172413794, 1.1551724137931034, 2.245614035087719, 6.214285714285714]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.113207547169812, 1.8396226415094339, 0.8076923076923077, 1.1397849462365592]","[0, 0, 3.9444444444444446, 1.2345679012345678, 3.875, 6.48]","[0, 0, 7.7142857142857135, 3.8571428571428568, 0.16666666666666666, 0.7777777777777778]","[0, 0, 8.526315789473683, 1.2631578947368423, 0.0, 1.2666666666666666]","[0, 1, 6.75, 1.5, 1.0, 0.6666666666666666]","[0, 0, 4.660714285714286, 1.5357142857142858, 1.0833333333333333, 4.3076923076923075]","[0, 0, 3.09375, 1.21875, 2.588235294117647, 1.0847457627118644]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 0.0, 0.27272727272727276, 5.0, 0.9166666666666666]","[0, 0, 0, 0, 0, 0]"
139,2019-09-23,20190923HTKT0,"[0, 0, 2.423076923076923, 1.2307692307692308, 1.9166666666666667, 1.3]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.793103448275862, 1.4482758620689655, 1.6666666666666667, 1.074074074074074]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.263157894736842, 1.5789473684210527, 1.6, 1.0555555555555556]","[0, 0, 5.352422907488986, 1.4669603524229073, 1.8275862068965518, 3.152777777777778]","[0, 0, 8.217391304347826, 2.0217391304347827, 0.9090909090909091, 1.2266666666666668]","[0, 0, 5.6103896103896105, 1.5974025974025974, 1.8571428571428572, 1.0266666666666666]","[0, 1, 3.068181818181818, 1.05, 3.2142857142857144, 1.0628019323671496]","[0, 1, 2.267175572519084, 0.7786259541984734, 3.3636363636363638, 1.1196581196581197]","[0, 0, 4.0353260869565215, 1.483695652173913, 1.5454545454545454, 4.54320987654321]","[0, 0, 0.0, 1.0, 0, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.75, 3.375, 0.0, 0.8888888888888888]","[0, 1, 4.280487804878049, 1.5, 1.4594594594594594, 2.05]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.7142857142857135, 1.4571428571428573, 1.125, 1.4583333333333333]","[0, 0, 2.4545454545454546, 2.4545454545454546, 1.0, 0.9166666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.155131264916467, 1.6109785202863962, 1.3, 5.586666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.5689655172413794, 1.1551724137931034, 2.245614035087719, 6.214285714285714]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.113207547169812, 1.8396226415094339, 0.8076923076923077, 1.1397849462365592]","[1, 0, 4.104, 1.254, 3.6923076923076925, 6.41025641025641]","[0, 0, 7.7142857142857135, 3.8571428571428568, 0.16666666666666666, 0.7777777777777778]","[0, 0, 8.526315789473683, 1.2631578947368423, 0.0, 1.2666666666666666]","[0, 0, 6.75, 1.5, 1.0, 0.6666666666666666]","[0, 0, 4.660714285714286, 1.5357142857142858, 1.0833333333333333, 4.3076923076923075]","[0, 0, 3.09375, 1.21875, 2.588235294117647, 1.0847457627118644]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 0.27272727272727276, 5.0, 0.9166666666666666]","[0, 0, 0, 0, 0, 0]"
140,2019-09-24,20190924SKKT0,"[0, 0, 2.423076923076923, 1.2307692307692308, 1.9166666666666667, 1.3]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.793103448275862, 1.4482758620689655, 1.6666666666666667, 1.074074074074074]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.263157894736842, 1.5789473684210527, 1.6, 1.0555555555555556]","[0, 1, 5.282608695652174, 1.4478260869565216, 1.8620689655172413, 3.066666666666667]","[0, 0, 8.217391304347826, 2.0217391304347827, 0.9090909090909091, 1.2266666666666668]","[0, 1, 5.639240506329114, 1.6139240506329116, 1.7727272727272727, 1.0326797385620914]","[0, 0, 3.068181818181818, 1.05, 3.2142857142857144, 1.0628019323671496]","[0, 0, 2.267175572519084, 0.7786259541984734, 3.3636363636363638, 1.1196581196581197]","[0, 0, 4.0353260869565215, 1.483695652173913, 1.5454545454545454, 4.54320987654321]","[0, 0, 0.0, 1.0, 0, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.75, 3.375, 0.0, 0.8888888888888888]","[0, 0, 4.280487804878049, 1.5, 1.4594594594594594, 2.05]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.7142857142857135, 1.4571428571428573, 1.125, 1.4583333333333333]","[0, 0, 2.4545454545454546, 2.4545454545454546, 1.0, 0.9166666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.155131264916467, 1.6109785202863962, 1.3, 5.586666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.5689655172413794, 1.1551724137931034, 2.245614035087719, 6.214285714285714]","[0, 0, 0, 0, 0, 0]","[1, 0, 5.720338983050847, 1.830508474576271, 0.8846153846153846, 1.2291666666666667]","[0, 0, 4.104, 1.254, 3.6923076923076925, 6.41025641025641]","[0, 0, 7.7142857142857135, 3.8571428571428568, 0.16666666666666666, 0.7777777777777778]","[0, 0, 8.526315789473683, 1.2631578947368423, 0.0, 1.2666666666666666]","[0, 0, 6.75, 1.5, 1.0, 0.6666666666666666]","[0, 0, 4.660714285714286, 1.5357142857142858, 1.0833333333333333, 4.3076923076923075]","[0, 1, 3.046153846153846, 1.2, 2.6470588235294117, 1.0833333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 0.27272727272727276, 5.0, 0.9166666666666666]","[0, 0, 0, 0, 0, 0]"
141,2019-09-26,20190926LGKT0,"[0, 0, 2.423076923076923, 1.2307692307692308, 1.9166666666666667, 1.3]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.793103448275862, 1.4482758620689655, 1.6666666666666667, 1.074074074074074]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.263157894736842, 1.5789473684210527, 1.6, 1.0555555555555556]","[0, 0, 5.282608695652174, 1.4478260869565216, 1.8620689655172413, 3.066666666666667]","[0, 0, 8.217391304347826, 2.0217391304347827, 0.9090909090909091, 1.2266666666666668]","[0, 0, 5.639240506329114, 1.6139240506329116, 1.7727272727272727, 1.0326797385620914]","[0, 1, 3.0269058295964126, 1.0358744394618835, 3.2857142857142856, 1.061904761904762]","[0, 1, 2.216417910447761, 0.7835820895522388, 3.5454545454545454, 1.1166666666666667]","[0, 0, 4.0353260869565215, 1.483695652173913, 1.5454545454545454, 4.54320987654321]","[0, 0, 0.0, 1.0, 0, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.75, 3.375, 0.0, 0.8888888888888888]","[0, 1, 4.228915662650603, 1.4819277108433735, 1.5405405405405406, 2.024390243902439]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.7142857142857135, 1.4571428571428573, 1.125, 1.4583333333333333]","[0, 0, 2.4545454545454546, 2.4545454545454546, 1.0, 0.9166666666666666]","[0, 0, 0, 0, 0, 0]","[1, 0, 5.066361556064074, 1.6064073226544624, 1.3015873015873016, 5.602564102564102]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.5689655172413794, 1.1551724137931034, 2.245614035087719, 6.214285714285714]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.720338983050847, 1.830508474576271, 0.8846153846153846, 1.2291666666666667]","[0, 0, 4.104, 1.254, 3.6923076923076925, 6.41025641025641]","[0, 0, 7.7142857142857135, 3.8571428571428568, 0.16666666666666666, 0.7777777777777778]","[0, 0, 8.526315789473683, 1.2631578947368423, 0.0, 1.2666666666666666]","[0, 0, 6.75, 1.5, 1.0, 0.6666666666666666]","[0, 0, 4.660714285714286, 1.5357142857142858, 1.0833333333333333, 4.3076923076923075]","[0, 1, 3.1363636363636362, 1.2121212121212122, 2.7058823529411766, 1.0819672131147542]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 0.0, 0.75, 2.3333333333333335, 1.0666666666666667]","[0, 0, 0, 0, 0, 0]"
