,date,game_key,박시영,이경우,이지모,김원중,김성호,홍성민,박진형,이성민,박세웅,김유영,최영환,박한길,차재용,배제성,린드블럼,레일리,안태경,박종무,한승혁,김영일,김성재,김남길,강영식,정대현,이명우,이정민,윤길현,노경은,허준혁,손승락,배장호,이재곤,송승준,강승현,진명호
131,2016-09-19,20160919WOLT0,"[0, 1, 5.543046357615894, 1.5496688741721854, 2.0416666666666665, 1.3603603603603605]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.0, 2.6666666666666665, 0.5, 3.0]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.628571428571429, 1.5142857142857142, 1.7857142857142858, 0.813953488372093]","[0, 0, 5.37890625, 1.58203125, 1.5416666666666667, 2.3703703703703702]","[0, 0, 7.326633165829146, 1.9145728643216082, 1.1, 2.01010101010101]","[0, 0, 5.743093922651934, 1.5662983425414363, 2.107142857142857, 5.246376811594203]","[0, 1, 5.785714285714286, 1.7755102040816328, 1.2608695652173914, 0.7777777777777777]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.973684210526316, 1.5789473684210527, 2.3333333333333335, 1.8095238095238095]","[0, 0, 0.0, 0.0, 0, 0.3333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.298538622129437, 1.5156576200417538, 2.0597014925373136, 5.91358024691358]","[0, 0, 4.306748466257669, 1.4049079754601228, 2.977777777777778, 6.037037037037037]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 7.7142857142857135, 1.7142857142857142, 1.0, 0.5833333333333334]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.5588235294117645, 1.7647058823529411, 1.375, 0.4927536231884058]","[0, 0, 4.959183673469388, 2.0816326530612246, 0.5833333333333334, 0.7101449275362318]","[0, 0, 9.463917525773196, 1.7938144329896906, 1.3888888888888888, 0.7348484848484849]","[0, 0, 3.2893401015228427, 1.3705583756345177, 3.0588235294117645, 1.152046783625731]","[0, 0, 4.850299401197605, 1.5089820359281438, 2.35, 1.012121212121212]","[1, 0, 6.147321428571429, 1.5669642857142856, 1.1470588235294117, 4.666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.23134328358209, 1.746268656716418, 1.6521739130434783, 1.0634920634920635]","[0, 1, 3.8571428571428568, 1.5714285714285714, 1.1666666666666667, 1.2727272727272727]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.550847457627118, 1.8813559322033897, 1.736842105263158, 4.37037037037037]","[0, 0, 4.909090909090909, 1.6363636363636365, 2.0, 1.4666666666666666]","[0, 0, 0, 0, 0, 0]"
132,2016-09-21,20160921LTSS0,"[0, 1, 5.861842105263158, 1.618421052631579, 1.8148148148148149, 1.3333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.0, 2.6666666666666665, 0.5, 3.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.628571428571429, 1.5142857142857142, 1.7857142857142858, 0.813953488372093]","[0, 0, 5.37890625, 1.58203125, 1.5416666666666667, 2.3703703703703702]","[0, 0, 7.326633165829146, 1.9145728643216082, 1.1, 2.01010101010101]","[1, 0, 5.879032258064516, 1.5887096774193548, 2.1228070175438596, 5.166666666666667]","[0, 0, 5.785714285714286, 1.7755102040816328, 1.2608695652173914, 0.7777777777777777]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.973684210526316, 1.5789473684210527, 2.3333333333333335, 1.8095238095238095]","[0, 0, 0.0, 0.0, 0, 0.3333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.298538622129437, 1.5156576200417538, 2.0597014925373136, 5.91358024691358]","[0, 0, 4.306748466257669, 1.4049079754601228, 2.977777777777778, 6.037037037037037]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.7142857142857135, 1.7142857142857142, 1.0, 0.5833333333333334]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.5588235294117645, 1.7647058823529411, 1.375, 0.4927536231884058]","[0, 0, 4.959183673469388, 2.0816326530612246, 0.5833333333333334, 0.7101449275362318]","[0, 0, 9.463917525773196, 1.7938144329896906, 1.3888888888888888, 0.7348484848484849]","[0, 1, 3.192118226600985, 1.3300492610837438, 3.1176470588235294, 1.1666666666666667]","[0, 1, 4.952662721893491, 1.5266272189349113, 2.35, 1.005952380952381]","[0, 0, 6.147321428571429, 1.5669642857142856, 1.1470588235294117, 4.666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.138686131386861, 1.7518248175182483, 1.7826086956521738, 1.0620155038759689]","[0, 0, 3.8571428571428568, 1.5714285714285714, 1.1666666666666667, 1.2727272727272727]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.550847457627118, 1.8813559322033897, 1.736842105263158, 4.37037037037037]","[0, 0, 4.909090909090909, 1.6363636363636365, 2.0, 1.4666666666666666]","[0, 0, 0, 0, 0, 0]"
133,2016-09-24,20160924LTNC0,"[0, 0, 5.861842105263158, 1.618421052631579, 1.8148148148148149, 1.3333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.0, 2.6666666666666665, 0.5, 3.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.628571428571429, 1.5142857142857142, 1.7857142857142858, 0.813953488372093]","[0, 0, 5.37890625, 1.58203125, 1.5416666666666667, 2.3703703703703702]","[0, 0, 7.326633165829146, 1.9145728643216082, 1.1, 2.01010101010101]","[0, 0, 5.879032258064516, 1.5887096774193548, 2.1228070175438596, 5.166666666666667]","[0, 1, 6.029126213592233, 1.8058252427184465, 1.1923076923076923, 0.7984496124031009]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.973684210526316, 1.5789473684210527, 2.3333333333333335, 1.8095238095238095]","[0, 0, 0.0, 0.0, 0, 0.3333333333333333]","[0, 0, 0, 0, 0, 0]","[1, 0, 5.269617706237424, 1.5211267605633805, 2.072463768115942, 5.916666666666666]","[0, 0, 4.306748466257669, 1.4049079754601228, 2.977777777777778, 6.037037037037037]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.7142857142857135, 1.7142857142857142, 1.0, 0.5833333333333334]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.5588235294117645, 1.7647058823529411, 1.375, 0.4927536231884058]","[0, 0, 4.959183673469388, 2.0816326530612246, 0.5833333333333334, 0.7101449275362318]","[0, 0, 9.463917525773196, 1.7938144329896906, 1.3888888888888888, 0.7348484848484849]","[0, 1, 3.573529411764706, 1.3676470588235294, 2.9444444444444446, 1.152542372881356]","[0, 1, 5.337209302325581, 1.5523255813953487, 2.35, 1.0058479532163742]","[0, 0, 6.147321428571429, 1.5669642857142856, 1.1470588235294117, 4.666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.138686131386861, 1.7518248175182483, 1.7826086956521738, 1.0620155038759689]","[0, 1, 3.5217391304347827, 1.5652173913043477, 1.0, 1.277777777777778]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.550847457627118, 1.8813559322033897, 1.736842105263158, 4.37037037037037]","[0, 0, 4.909090909090909, 1.6363636363636365, 2.0, 1.4666666666666666]","[0, 0, 0, 0, 0, 0]"
134,2016-09-25,20160925LTNC0,"[0, 0, 5.861842105263158, 1.618421052631579, 1.8148148148148149, 1.3333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.0, 2.6666666666666665, 0.5, 3.0]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.5420560747663545, 1.485981308411215, 1.7857142857142858, 0.8106060606060606]","[0, 0, 5.37890625, 1.58203125, 1.5416666666666667, 2.3703703703703702]","[0, 0, 7.326633165829146, 1.9145728643216082, 1.1, 2.01010101010101]","[0, 0, 5.879032258064516, 1.5887096774193548, 2.1228070175438596, 5.166666666666667]","[0, 0, 6.029126213592233, 1.8058252427184465, 1.1923076923076923, 0.7984496124031009]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.973684210526316, 1.5789473684210527, 2.3333333333333335, 1.8095238095238095]","[0, 0, 0.0, 0.0, 0, 0.3333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.269617706237424, 1.5211267605633805, 2.072463768115942, 5.916666666666666]","[1, 0, 4.328657314629258, 1.4248496993987976, 2.893617021276596, 5.940476190476191]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.7142857142857135, 1.7142857142857142, 1.0, 0.5833333333333334]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.5588235294117645, 1.7647058823529411, 1.375, 0.4927536231884058]","[0, 0, 4.959183673469388, 2.0816326530612246, 0.5833333333333334, 0.7101449275362318]","[0, 0, 9.463917525773196, 1.7938144329896906, 1.3888888888888888, 0.7348484848484849]","[0, 0, 3.573529411764706, 1.3676470588235294, 2.9444444444444446, 1.152542372881356]","[0, 1, 5.306358381502891, 1.5433526011560694, 2.4, 0.9942528735632183]","[0, 0, 6.147321428571429, 1.5669642857142856, 1.1470588235294117, 4.666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.138686131386861, 1.7518248175182483, 1.7826086956521738, 1.0620155038759689]","[0, 0, 3.5217391304347827, 1.5652173913043477, 1.0, 1.277777777777778]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.550847457627118, 1.8813559322033897, 1.736842105263158, 4.37037037037037]","[0, 0, 4.909090909090909, 1.6363636363636365, 2.0, 1.4666666666666666]","[0, 0, 0, 0, 0, 0]"
135,2016-09-27,20160927KTLT0,"[0, 1, 5.748387096774193, 1.6064516129032258, 1.8148148148148149, 1.3247863247863247]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.0, 2.6666666666666665, 0.5, 3.0]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.458715596330276, 1.4587155963302751, 1.7857142857142858, 0.8074074074074075]","[0, 0, 5.37890625, 1.58203125, 1.5416666666666667, 2.3703703703703702]","[0, 0, 7.326633165829146, 1.9145728643216082, 1.1, 2.01010101010101]","[0, 0, 5.879032258064516, 1.5887096774193548, 2.1228070175438596, 5.166666666666667]","[0, 0, 6.029126213592233, 1.8058252427184465, 1.1923076923076923, 0.7984496124031009]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.973684210526316, 1.5789473684210527, 2.3333333333333335, 1.8095238095238095]","[0, 0, 0.0, 0.0, 0, 0.3333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.269617706237424, 1.5211267605633805, 2.072463768115942, 5.916666666666666]","[0, 0, 4.328657314629258, 1.4248496993987976, 2.893617021276596, 5.940476190476191]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.7142857142857135, 1.7142857142857142, 1.0, 0.5833333333333334]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.5588235294117645, 1.7647058823529411, 1.375, 0.4927536231884058]","[0, 0, 4.959183673469388, 2.0816326530612246, 0.5833333333333334, 0.7101449275362318]","[0, 0, 9.463917525773196, 1.7938144329896906, 1.3888888888888888, 0.7348484848484849]","[0, 1, 3.5388349514563107, 1.3689320388349513, 2.789473684210526, 1.1444444444444446]","[0, 1, 5.275862068965518, 1.5517241379310345, 2.2857142857142856, 0.9830508474576272]","[1, 0, 6.089361702127659, 1.6212765957446809, 1.1388888888888888, 4.607843137254902]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.183098591549295, 1.7112676056338028, 1.8695652173913044, 1.075757575757576]","[0, 1, 3.1153846153846154, 1.4423076923076925, 1.1428571428571428, 1.3333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.550847457627118, 1.8813559322033897, 1.736842105263158, 4.37037037037037]","[0, 0, 4.909090909090909, 1.6363636363636365, 2.0, 1.4666666666666666]","[0, 0, 0, 0, 0, 0]"
136,2016-09-29,20160929KTLT0,"[0, 0, 5.748387096774193, 1.6064516129032258, 1.8148148148148149, 1.3247863247863247]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.0, 2.6666666666666665, 0.5, 3.0]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.339285714285714, 1.419642857142857, 1.8571428571428572, 0.8115942028985508]","[0, 0, 5.37890625, 1.58203125, 1.5416666666666667, 2.3703703703703702]","[0, 0, 7.326633165829146, 1.9145728643216082, 1.1, 2.01010101010101]","[1, 0, 5.72093023255814, 1.5891472868217054, 2.0491803278688523, 5.16]","[0, 1, 6.029126213592233, 1.8349514563106795, 1.1481481481481481, 0.7803030303030304]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.973684210526316, 1.5789473684210527, 2.3333333333333335, 1.8095238095238095]","[0, 0, 0.0, 0.0, 0, 0.3333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.269617706237424, 1.5211267605633805, 2.072463768115942, 5.916666666666666]","[0, 0, 4.328657314629258, 1.4248496993987976, 2.893617021276596, 5.940476190476191]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.7142857142857135, 1.7142857142857142, 1.0, 0.5833333333333334]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.5588235294117645, 1.7647058823529411, 1.375, 0.4927536231884058]","[0, 0, 4.959183673469388, 2.0816326530612246, 0.5833333333333334, 0.7101449275362318]","[0, 0, 9.463917525773196, 1.7938144329896906, 1.3888888888888888, 0.7348484848484849]","[0, 1, 3.5048076923076925, 1.3990384615384617, 2.65, 1.1366120218579234]","[0, 0, 5.275862068965518, 1.5517241379310345, 2.2857142857142856, 0.9830508474576272]","[0, 0, 6.089361702127659, 1.6212765957446809, 1.1388888888888888, 4.607843137254902]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.096551724137931, 1.6758620689655173, 1.9130434782608696, 1.0740740740740742]","[0, 1, 2.9454545454545453, 1.4181818181818182, 1.1428571428571428, 1.3095238095238095]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.550847457627118, 1.8813559322033897, 1.736842105263158, 4.37037037037037]","[0, 0, 4.909090909090909, 1.6363636363636365, 2.0, 1.4666666666666666]","[0, 0, 0, 0, 0, 0]"
137,2016-09-30,20160930KTLT0,"[0, 1, 5.597560975609756, 1.5731707317073171, 1.7857142857142858, 1.3666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.0, 2.6666666666666665, 0.5, 3.0]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.460869565217391, 1.4608695652173913, 1.7333333333333334, 0.8156028368794327]","[1, 0, 5.829545454545455, 1.6818181818181819, 1.4150943396226414, 2.3783783783783785]","[0, 0, 7.326633165829146, 1.9145728643216082, 1.1, 2.01010101010101]","[0, 0, 5.72093023255814, 1.5891472868217054, 2.0491803278688523, 5.16]","[0, 0, 6.029126213592233, 1.8349514563106795, 1.1481481481481481, 0.7803030303030304]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.973684210526316, 1.5789473684210527, 2.3333333333333335, 1.8095238095238095]","[0, 0, 0.0, 0.0, 0, 0.3333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.269617706237424, 1.5211267605633805, 2.072463768115942, 5.916666666666666]","[0, 0, 4.328657314629258, 1.4248496993987976, 2.893617021276596, 5.940476190476191]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.909090909090909, 1.6363636363636365, 1.5, 0.7333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.5588235294117645, 1.7647058823529411, 1.375, 0.4927536231884058]","[0, 0, 4.959183673469388, 2.0816326530612246, 0.5833333333333334, 0.7101449275362318]","[0, 0, 9.463917525773196, 1.7938144329896906, 1.3888888888888888, 0.7348484848484849]","[0, 1, 3.4549763033175354, 1.3933649289099528, 2.65, 1.1344086021505375]","[0, 0, 5.275862068965518, 1.5517241379310345, 2.2857142857142856, 0.9830508474576272]","[0, 0, 6.089361702127659, 1.6212765957446809, 1.1388888888888888, 4.607843137254902]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.013513513513514, 1.6418918918918919, 2.0, 1.0724637681159421]","[0, 0, 2.9454545454545453, 1.4181818181818182, 1.1428571428571428, 1.3095238095238095]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.550847457627118, 1.8813559322033897, 1.736842105263158, 4.37037037037037]","[0, 0, 4.909090909090909, 1.6363636363636365, 2.0, 1.4666666666666666]","[0, 0, 0, 0, 0, 0]"
138,2016-10-01,20161001NCLT0,"[0, 0, 5.597560975609756, 1.5731707317073171, 1.7857142857142858, 1.3666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.0, 2.6666666666666665, 0.5, 3.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.460869565217391, 1.4608695652173913, 1.7333333333333334, 0.8156028368794327]","[0, 0, 5.829545454545455, 1.6818181818181819, 1.4150943396226414, 2.3783783783783785]","[0, 0, 7.326633165829146, 1.9145728643216082, 1.1, 2.01010101010101]","[0, 0, 5.72093023255814, 1.5891472868217054, 2.0491803278688523, 5.16]","[0, 0, 6.029126213592233, 1.8349514563106795, 1.1481481481481481, 0.7803030303030304]","[0, 0, 0, 0, 0, 0]","[0, 1, 6.27906976744186, 1.744186046511628, 2.25, 1.7916666666666667]","[0, 0, 0.0, 0.0, 0, 0.3333333333333333]","[0, 0, 0, 0, 0, 0]","[1, 0, 5.2734375, 1.529296875, 2.0, 5.885057471264368]","[0, 0, 4.328657314629258, 1.4248496993987976, 2.893617021276596, 5.940476190476191]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.909090909090909, 1.6363636363636365, 1.5, 0.7333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.5588235294117645, 1.7647058823529411, 1.375, 0.4927536231884058]","[0, 0, 4.959183673469388, 2.0816326530612246, 0.5833333333333334, 0.7101449275362318]","[0, 0, 9.463917525773196, 1.7938144329896906, 1.3888888888888888, 0.7348484848484849]","[0, 1, 3.406542056074766, 1.4018691588785048, 2.65, 1.132275132275132]","[0, 0, 5.275862068965518, 1.5517241379310345, 2.2857142857142856, 0.9830508474576272]","[0, 0, 6.089361702127659, 1.6212765957446809, 1.1388888888888888, 4.607843137254902]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.013513513513514, 1.6418918918918919, 2.0, 1.0724637681159421]","[0, 0, 2.9454545454545453, 1.4181818181818182, 1.1428571428571428, 1.3095238095238095]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.550847457627118, 1.8813559322033897, 1.736842105263158, 4.37037037037037]","[0, 0, 4.909090909090909, 1.6363636363636365, 2.0, 1.4666666666666666]","[0, 0, 0, 0, 0, 0]"
139,2016-10-02,20161002NCLT0,"[0, 0, 5.597560975609756, 1.5731707317073171, 1.7857142857142858, 1.3666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.0, 2.6666666666666665, 0.5, 3.0]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.384615384615385, 1.435897435897436, 1.8, 0.8125]","[0, 0, 5.829545454545455, 1.6818181818181819, 1.4150943396226414, 2.3783783783783785]","[0, 0, 7.326633165829146, 1.9145728643216082, 1.1, 2.01010101010101]","[0, 0, 5.72093023255814, 1.5891472868217054, 2.0491803278688523, 5.16]","[0, 0, 6.029126213592233, 1.8349514563106795, 1.1481481481481481, 0.7803030303030304]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.27906976744186, 1.744186046511628, 2.25, 1.7916666666666667]","[0, 0, 0.0, 0.0, 0, 0.3333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.2734375, 1.529296875, 2.0, 5.885057471264368]","[1, 0, 4.2057692307692305, 1.3903846153846153, 2.9166666666666665, 5.977011494252874]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.909090909090909, 1.6363636363636365, 1.5, 0.7333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.5588235294117645, 1.7647058823529411, 1.375, 0.4927536231884058]","[0, 0, 4.959183673469388, 2.0816326530612246, 0.5833333333333334, 0.7101449275362318]","[0, 0, 9.463917525773196, 1.7938144329896906, 1.3888888888888888, 0.7348484848484849]","[0, 0, 3.406542056074766, 1.4018691588785048, 2.65, 1.132275132275132]","[0, 1, 5.554285714285714, 1.5771428571428572, 2.2857142857142856, 0.9722222222222222]","[0, 0, 6.089361702127659, 1.6212765957446809, 1.1388888888888888, 4.607843137254902]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.013513513513514, 1.6418918918918919, 2.0, 1.0724637681159421]","[0, 1, 3.2586206896551726, 1.4482758620689655, 1.125, 1.2888888888888888]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.550847457627118, 1.8813559322033897, 1.736842105263158, 4.37037037037037]","[0, 0, 4.909090909090909, 1.6363636363636365, 2.0, 1.4666666666666666]","[0, 0, 0, 0, 0, 0]"
140,2016-10-04,20161004LTOB0,"[1, 0, 5.464285714285714, 1.5357142857142858, 1.8571428571428572, 1.3658536585365855]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.0, 2.6666666666666665, 0.5, 3.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.384615384615385, 1.435897435897436, 1.8, 0.8125]","[0, 0, 5.829545454545455, 1.6818181818181819, 1.4150943396226414, 2.3783783783783785]","[0, 0, 7.326633165829146, 1.9145728643216082, 1.1, 2.01010101010101]","[0, 0, 5.72093023255814, 1.5891472868217054, 2.0491803278688523, 5.16]","[0, 0, 6.029126213592233, 1.8349514563106795, 1.1481481481481481, 0.7803030303030304]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.27906976744186, 1.744186046511628, 2.25, 1.7916666666666667]","[0, 0, 0.0, 0.0, 0, 0.3333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.2734375, 1.529296875, 2.0, 5.885057471264368]","[0, 0, 4.2057692307692305, 1.3903846153846153, 2.9166666666666665, 5.977011494252874]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.909090909090909, 1.6363636363636365, 1.5, 0.7333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.5588235294117645, 1.7647058823529411, 1.375, 0.4927536231884058]","[0, 0, 4.959183673469388, 2.0816326530612246, 0.5833333333333334, 0.7101449275362318]","[0, 0, 9.463917525773196, 1.7938144329896906, 1.3888888888888888, 0.7348484848484849]","[0, 1, 3.390697674418605, 1.3953488372093021, 2.65, 1.1197916666666667]","[0, 0, 5.554285714285714, 1.5771428571428572, 2.2857142857142856, 0.9722222222222222]","[0, 0, 6.089361702127659, 1.6212765957446809, 1.1388888888888888, 4.607843137254902]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.9337748344370858, 1.629139072847682, 2.0869565217391304, 1.070921985815603]","[0, 1, 3.0, 1.4761904761904763, 1.0, 1.3125]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.550847457627118, 1.8813559322033897, 1.736842105263158, 4.37037037037037]","[0, 0, 4.909090909090909, 1.6363636363636365, 2.0, 1.4666666666666666]","[0, 0, 0, 0, 0, 0]"
141,2016-10-06,20161006LGLT0,"[0, 0, 5.464285714285714, 1.5357142857142858, 1.8571428571428572, 1.3658536585365855]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 12.0, 2.5, 0.5, 3.0]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.5, 1.475, 1.8, 0.8163265306122449]","[0, 0, 5.829545454545455, 1.6818181818181819, 1.4150943396226414, 2.3783783783783785]","[0, 1, 7.290000000000001, 1.92, 1.1, 1.9607843137254903]","[0, 0, 5.72093023255814, 1.5891472868217054, 2.0491803278688523, 5.16]","[0, 0, 6.029126213592233, 1.8349514563106795, 1.1481481481481481, 0.7803030303030304]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.27906976744186, 1.744186046511628, 2.25, 1.7916666666666667]","[0, 0, 0.0, 0.0, 0, 0.3333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.2734375, 1.529296875, 2.0, 5.885057471264368]","[0, 0, 4.2057692307692305, 1.3903846153846153, 2.9166666666666665, 5.977011494252874]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.909090909090909, 1.6363636363636365, 1.5, 0.7333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.5588235294117645, 1.7647058823529411, 1.375, 0.4927536231884058]","[0, 0, 4.959183673469388, 2.0816326530612246, 0.5833333333333334, 0.7101449275362318]","[0, 0, 9.463917525773196, 1.7938144329896906, 1.3888888888888888, 0.7348484848484849]","[0, 0, 3.390697674418605, 1.3953488372093021, 2.65, 1.1197916666666667]","[0, 0, 5.554285714285714, 1.5771428571428572, 2.2857142857142856, 0.9722222222222222]","[1, 0, 6.385892116182572, 1.6680497925311204, 1.105263157894737, 4.462962962962963]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.9337748344370858, 1.629139072847682, 2.0869565217391304, 1.070921985815603]","[0, 1, 3.2238805970149254, 1.4776119402985075, 1.1111111111111112, 1.3137254901960784]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.550847457627118, 1.8813559322033897, 1.736842105263158, 4.37037037037037]","[0, 0, 4.909090909090909, 1.6363636363636365, 2.0, 1.4666666666666666]","[0, 0, 0, 0, 0, 0]"
